cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	chromosome	start	end	Annotated	Region	diff_exp_rank
8539	ENSMUSG00000029001	Fbxo44	2.25e-05	0.000123	0.186	chr4	[148156282]	[148156395 148156609]	True	CDS	
21636	ENSMUSG00000039953	Clstn1	2.4e-05	0.00013	0.262	chr4	[149638396 149641715]	[149643195]	False	CDS	
10420	ENSMUSG00000054808	Actn4	2.46e-05	0.000132	0.253	chr7	[28907065]	[28909903 28911490]	True	CDS	
10032	ENSMUSG00000038429	Usp5	2.47e-05	0.000132	0.247	chr6	[124818032]	[124818475 124818544]	True	CDS	
11867	ENSMUSG00000034424	Gcsh	2.8e-05	0.00015	0.101	chr8	[116987377]	[116989124 116993288]	False	CDS	
15284	ENSMUSG00000078652	Psme3	2.87e-05	0.000153	0.253	chr11	[101317392 101317728]	[101319456]	False	CDS	
21555	ENSMUSG00000028759	Hp1bp3	3.25e-05	0.000171	0.157	chr4	[138216741 138217295 138221724]	[138222089]	True	5' UTR	
12185	ENSMUSG00000042396	Rbm7	4.6e-05	0.000238	0.188	chr9	[48494182]	[48494283 48495155]	True	CDS	
19758	ENSMUSG00000027257	Pacsin3	4.72e-05	0.000243	0.171	chr2	[91256927 91259928]	[91260171]	True	5' UTR	
12731	ENSMUSG00000031157	Pqbp1	4.78e-05	0.000245	0.178	chrX	[7898637]	[7898771 7898966 7899169]	True	5' UTR	
8540	ENSMUSG00000029001	Fbxo44	4.81e-05	0.000245	0.142	chr4	[148158824]	[148159743 148160034]	True	CDS	
3546	ENSMUSG00000037697	Ddhd1	4.82e-05	0.000245	0.248	chr14	[45595665]	[45599102 45601565]	True	CDS	
12539	ENSMUSG00000040813	Tex264	5.42e-05	0.000274	0.179	chr9	[106684996]	[106685244 106685635 106685835]	True	5' UTR	
7026	ENSMUSG00000027634	Ndrg3	5.44e-05	0.000274	0.057	chr2	[156928882]	[156929932 156931216]	True	CDS	
12867	ENSMUSG00000002010	Idh3g	6.01e-05	0.000302	0.087	chrX	[73782104]	[73782298 73782675]	True	CDS	
13569	ENSMUSG00000026457	Adipor1	6.74e-05	0.000338	0.141	chr1	[134415586 134415990]	[134422921]	True	5' UTR	
3545	ENSMUSG00000037712	Fermt2	6.85e-05	0.000341	0.163	chr14	[45476114]	[45476418 45482432]	True	CDS	
1386	ENSMUSG00000040354	Mars1	7.28e-05	0.000361	0.241	chr10	[127296634]	[127296717 127296873]	True	CDS	
3578	ENSMUSG00000035953	Pip4p1	7.44e-05	0.000366	0.068	chr14	[50929059]	[50929202 50929584]	True	CDS	
9768	ENSMUSG00000055850	Rnf181	8.04e-05	0.000394	0.1	chr6	[72361540]	[72362241 72362276]	True	CDS	
25875	ENSMUSG00000023092	Fhl1	8.11e-05	0.000396	0.128	chrX	[56790047 56790651 56791439]	[56791844]	True	CDS	
9003	ENSMUSG00000029405	G3bp2	8.58e-05	0.000417	0.218	chr5	[92058071]	[92063337 92064325]	True	CDS	
7913	ENSMUSG00000028455	Stoml2	8.6e-05	0.000417	0.147	chr4	[43030299]	[43030436 43030971]	True	CDS	
1863	ENSMUSG00000018761	Mpdu1	8.92e-05	0.00043	0.14	chr11	[69657844]	[69657936 69658566]	True	CDS	
21249	ENSMUSG00000034210	Efcab14	9.17e-05	0.000441	0.104	chr4	[115753020 115756544]	[115758809]	False	CDS	
10242	ENSMUSG00000033916	Chmp2a	0.0001	0.00048	0.064	chr7	[13034043]	[13034502 13034635]	True	5' UTR	
1436	ENSMUSG00000025353	Ormdl2	0.000101	0.000482	0.081	chr10	[128820106]	[128820261 128821542]	True	CDS	
16947	ENSMUSG00000045996	Polr2k	0.000108	0.000513	0.162	chr15	[36174082 36174214]	[36174987]	True	5' UTR	
15143	ENSMUSG00000020859	Spag9	0.000113	0.000531	0.165	chr11	[94043667 94044526]	[94048408]	True	CDS	
8338	ENSMUSG00000028795	Ccdc28b	0.000113	0.000531	0.122	chr4	[129621151]	[129621362 129622600]	True	CDS	
7730	ENSMUSG00000028273	Pdlim5	0.000121	0.000564	0.186	chr3	[142304470]	[142304705 142312123]	True	CDS	
12347	ENSMUSG00000032366	Tpm1	0.000124	0.000579	0.168	chr9	[67036129]	[67043578 67047786 67048124]	True	CDS	
21894	ENSMUSG00000029106	Add1	0.000126	0.000585	0.052	chr5	[34620135 34620919]	[34625279]	True	CDS	
18844	ENSMUSG00000024845	Tmem134	0.000131	0.000605	0.174	chr19	[4127640 4127837 4131076]	[4131229]	True	CDS	
9693	ENSMUSG00000004980	Hnrnpa2b1	0.000136	0.000627	0.098	chr6	[51464212]	[51464428 51465179]	True	CDS	
15150	ENSMUSG00000024414	Mrpl27	0.000154	0.000707	0.059	chr11	[94653842 94654161]	[94656487]	True	CDS	
6197	ENSMUSG00000039128	Cdc123	0.000159	0.000728	0.075	chr2	[5823198]	[5833081 5833656]	False	CDS	
14349	ENSMUSG00000058799	Nap1l1	0.000165	0.00075	0.104	chr10	[111481317 111486747]	[111490028]	False	CDS	
1724	ENSMUSG00000018340	Anxa6	0.000176	0.000797	0.162	chr11	[54986216]	[54987051 54991391]	True	CDS	
12250	ENSMUSG00000040722	Scamp5	0.000182	0.000817	0.162	chr9	[57452035]	[57467760 57467816 57467933]	True	5' UTR	
24402	ENSMUSG00000037656	Slc20a2	0.000192	0.000857	0.165	chr8	[22476926 22506655]	[22535019]	True	5' UTR	
1672	ENSMUSG00000020358	Hnrnpab	0.000193	0.000858	0.121	chr11	[51601479]	[51601750 51602593]	True	CDS	
17572	ENSMUSG00000022774	Ncbp2	0.000197	0.000868	0.16	chr16	[31944396 31948728]	[31954125]	False	5' UTR	
14952	ENSMUSG00000018449	Rpain	0.00024	0.00106	0.12	chr11	[70973076 70975041]	[70977658]	True	CDS	
5491	ENSMUSG00000057766	Ankrd29	0.000271	0.00119	0.261	chr18	[12282402]	[12290717 12305611]	True	CDS	
22133	ENSMUSG00000016833	Mrps18c	0.000285	0.00125	0.09	chr5	[100801992 100803111]	[100803970]	True	CDS	
21665	ENSMUSG00000028937	Acot7	0.000332	0.00145	0.087	chr4	[152178341 152185753 152186386 152190568]	[152206764]	True	CDS	
1212	ENSMUSG00000055053	Nfic	0.000344	0.00149	0.234	chr10	[81420799]	[81427076 81430786]	True	CDS	
26118	ENSMUSG00000031342	Gpm6b	0.000351	0.00152	0.099	chrX	[166384001 166385482]	[166386952]	True	CDS	
14037	ENSMUSG00000019920	Lims1	0.000365	0.00157	0.078	chr10	[58418475 58418836]	[58421454]	True	CDS	
10146	ENSMUSG00000030265	Kras	0.000374	0.0016	0.135	chr6	[145234427]	[145246695 145250049]	False	CDS	
16078	ENSMUSG00000021340	Gpld1	0.000429	0.00183	0.112	chr13	[24943000 24943250]	[24943399]	False	5' UTR	
4193	ENSMUSG00000022635	Zcrb1	0.00043	0.00183	0.086	chr15	[93391159]	[93391454 93395587]	False	CDS	
20047	ENSMUSG00000019188	H13	0.000439	0.00186	0.144	chr2	[152700269 152704195]	[152704622]	True	CDS	
25543	ENSMUSG00000035048	Anapc13	0.000445	0.00188	0.106	chr9	[102626347 102626688 102626919]	[102629763]	True	5' UTR	
21724	ENSMUSG00000029076	Sdf4	0.000448	0.00189	0.074	chr4	[155993335 155993570]	[155996189]	True	5' UTR	
20026	ENSMUSG00000027455	Nsfl1c	0.000455	0.00191	0.152	chr2	[151500790 151502461]	[151503014]	True	CDS	
22229	ENSMUSG00000029344	Tpst2	0.000463	0.00194	0.091	chr5	[112308478 112308555]	[112309689]	True	CDS	
5430	ENSMUSG00000024150	Mcfd2	0.000488	0.00203	0.186	chr17	[87258090]	[87258750 87265792 87265835]	True	5' UTR	
4130	ENSMUSG00000022453	Naga	0.000501	0.00208	0.112	chr15	[82336021]	[82336770 82337387]	True	CDS	
11520	ENSMUSG00000070003	Ssbp4	0.00052	0.00215	0.23	chr8	[70599758]	[70599840 70600396]	True	CDS	
13390	ENSMUSG00000026150	Mff	0.00055	0.00225	0.117	chr1	[82735508 82741977 82745557]	[82747083]	True	CDS	
17339	ENSMUSG00000023048	Prr13	0.000554	0.00226	0.184	chr15	[102459256 102459582]	[102460108]	True	5' UTR	
25375	ENSMUSG00000040652	Oaz2	0.000578	0.00234	0.05	chr9	[65687974 65688907]	[65689095]	False	CDS	
15896	ENSMUSG00000064215	Ifi27	0.000624	0.00252	0.114	chr12	[103436683 103437525]	[103437676]	True	CDS	
7009	ENSMUSG00000027620	Rbm39	0.000646	0.0026	0.055	chr2	[156177386]	[156178880 156179177]	True	CDS	
19599	ENSMUSG00000036053	Fmnl2	0.000654	0.00262	0.22	chr2	[53051284 53054607]	[53068502]	False	CDS	
17705	ENSMUSG00000055447	Cd47	0.000739	0.00293	0.061	chr16	[49898133 49906813 49908079 49908736]	[49910869]	True	CDS	
25781	ENSMUSG00000008035	Mid1ip1	0.00081	0.0032	0.094	chrX	[10717501 10717705]	[10717984]	False	5' UTR	
20711	ENSMUSG00000048100	Taf13	0.00106	0.00416	0.111	chr3	[108571749 108572114]	[108572880]	True	CDS	
19356	ENSMUSG00000026781	Acbd5	0.00113	0.00443	0.167	chr2	[23068287 23069285]	[23069451]	True	5' UTR	
19045	ENSMUSG00000053279	Aldh1a1	0.00118	0.00461	0.208	chr19	[20553201 20559865]	[20601998]	True	5' UTR	
9775	ENSMUSG00000056698	Elmod3	0.00121	0.00468	0.242	chr6	[72595021]	[72596436 72598322]	True	5' UTR	
4942	ENSMUSG00000061046	Haghl	0.00121	0.00468	0.115	chr17	[25784726]	[25785004 25785423 25785428]	True	CDS	
23755	ENSMUSG00000025326	Ube3a	0.00129	0.00493	0.136	chr7	[59229272 59243470]	[59247173]	True	5' UTR	
11224	ENSMUSG00000059119	Nap1l4	0.00131	0.005	0.122	chr7	[143514638]	[143518850 143520384]	True	CDS	
13838	ENSMUSG00000026617	Bpnt1	0.00135	0.00512	0.164	chr1	[185348836 185349882]	[185352182]	True	CDS	
2589	ENSMUSG00000001627	Ifrd1	0.00136	0.00513	0.054	chr12	[40207124]	[40212310 40212939]	False	CDS	
15850	ENSMUSG00000021044	Adck1	0.0014	0.00524	0.267	chr12	[88360596 88360784 88360973]	[88368335]	True	5' UTR	
5346	ENSMUSG00000024096	Ralbp1	0.00142	0.00531	0.096	chr17	[65867831]	[65884678 65885186]	True	5' UTR	
25189	ENSMUSG00000032010	Usp2	0.0015	0.00558	0.156	chr9	[44076223 44085336]	[44089132]	True	CDS	
1939	ENSMUSG00000020745	Pafah1b1	0.00151	0.00559	0.079	chr11	[74699521]	[74723200 74723999]	True	5' UTR	
24365	ENSMUSG00000031505	Naxd	0.00154	0.00569	0.07	chr8	[11510348 11511998]	[11512895]	True	CDS	
22737	ENSMUSG00000002416	Ndufb2	0.00158	0.00582	0.065	chr6	[39598362 39598366]	[39599392]	True	3' UTR	
17963	ENSMUSG00000024160	Spsb3	0.00162	0.00597	0.176	chr17	[24886761 24887106]	[24887780]	True	CDS	
12892	ENSMUSG00000015289	Lage3	0.00168	0.00617	0.074	chrX	[74352499]	[74352845 74352874]	True	CDS	
10172	ENSMUSG00000068250	Amn1	0.00171	0.00619	0.126	chr6	[149183539]	[149184992 149188606]	True	CDS	
3381	ENSMUSG00000053453	Thoc7	0.00171	0.00619	0.129	chr14	[13954657]	[13957460 13957554 13961185]	True	CDS	
18426	ENSMUSG00000039770	Ypel5	0.00171	0.00619	0.124	chr17	[72836792 72837709 72837820]	[72846279]	True	5' UTR	
9658	ENSMUSG00000068551	Zfp467	0.00175	0.00631	0.184	chr6	[48442739]	[48443412 48445353]	True	CDS	
9667	ENSMUSG00000009281	Rarres2	0.00179	0.00643	0.183	chr6	[48572291]	[48572594 48572740]	True	5' UTR	
20784	ENSMUSG00000028032	Papss1	0.00181	0.00648	0.118	chr3	[131564984 131567679]	[131579311]	True	CDS	
21983	ENSMUSG00000054920	Klhl5	0.00188	0.00668	0.184	chr5	[65107862 65131777]	[65141260]	True	5' UTR	
14469	ENSMUSG00000078427	Sarnp	0.00189	0.00668	0.092	chr10	[128821972 128824832]	[128833312]	False	CDS	
15657	ENSMUSG00000036095	Dgkb	0.00196	0.00688	0.137	chr12	[37880419 37880955]	[37981755]	True	5' UTR	
24629	ENSMUSG00000002395	Use1	0.00196	0.00688	0.075	chr8	[71367370 71367694]	[71367770]	False	CDS	
9627	ENSMUSG00000029918	Mrps33	0.00209	0.00731	0.059	chr6	[39802545]	[39805371 39805434 39805487]	True	CDS	
4964	ENSMUSG00000024187	Fam234a	0.0021	0.00732	0.206	chr17	[26220581]	[26225912 26243990 26244006]	True	5' UTR	
20254	ENSMUSG00000000827	Tpd52l2	0.00213	0.00742	0.22	chr2	[181508268 181510531]	[181511574]	True	CDS	
12195	ENSMUSG00000032067	Pts	0.00214	0.00742	0.126	chr9	[50526950]	[50528146 50528557]	True	CDS	
9357	ENSMUSG00000059518	Znhit1	0.00219	0.00757	0.192	chr5	[136985050]	[136986811 136987489]	True	CDS	
4331	ENSMUSG00000004071	Cdip1	0.00229	0.0079	0.086	chr16	[4770736]	[4789831 4790152]	True	5' UTR	
17267	ENSMUSG00000033065	Pfkm	0.00232	0.00798	0.071	chr15	[98108612 98108661]	[98112154]	False	CDS	
18189	ENSMUSG00000007039	Ddah2	0.00239	0.00821	0.131	chr17	[35059273 35059965]	[35060103]	True	5' UTR	
16623	ENSMUSG00000021843	Ktn1	0.00251	0.00857	0.175	chr14	[47704278 47704489]	[47705763]	True	CDS	
25398	ENSMUSG00000032238	Rora	0.0026	0.00885	0.139	chr9	[69196105 69290049]	[69348132]	True	CDS	
18571	ENSMUSG00000024277	Mapre2	0.00281	0.00944	0.159	chr18	[23772660 23804222]	[23832853]	True	CDS	
4982	ENSMUSG00000024194	Cuta	0.00284	0.00952	0.074	chr17	[26939093]	[26939317 26939451]	True	CDS	
8225	ENSMUSG00000028639	Ybx1	0.00301	0.0101	0.079	chr4	[119282449]	[119282781 119285109]	True	CDS	
2041	ENSMUSG00000020530	Ggnbp2	0.0031	0.0103	0.194	chr11	[84840436]	[84841415 84841421]	True	CDS	
17342	ENSMUSG00000056851	Pcbp2	0.0033	0.0109	0.101	chr15	[102488278 102488815]	[102489752]	True	CDS	
3971	ENSMUSG00000022378	Fam49b	0.00336	0.0111	0.115	chr15	[63956683]	[63957585 63970930 63997898]	False	CDS	
13367	ENSMUSG00000026203	Dnajb2	0.0035	0.0115	0.063	chr1	[75243662 75244591]	[75244794]	True	CDS	
6134	ENSMUSG00000084957	Bbip1	0.0035	0.0115	0.065	chr19	[53943580]	[53944156 53944417]	True	5' UTR	
11058	ENSMUSG00000030849	Fgfr2	0.00376	0.0123	0.083	chr7	[130185381]	[130196172 130196178]	True	CDS	
2848	ENSMUSG00000056770	Setd3	0.00377	0.0123	0.121	chr12	[108158349]	[108160233 108162973]	True	CDS	
14036	ENSMUSG00000019920	Lims1	0.00389	0.0127	0.058	chr10	[58323688 58394601]	[58399021]	True	CDS	
18725	ENSMUSG00000024576	Csnk1a1	0.00391	0.0127	0.14	chr18	[61580452 61580488]	[61587426]	True	CDS	
4944	ENSMUSG00000002274	Metrn	0.00448	0.0144	0.052	chr17	[25795434]	[25796086 25796241]	True	CDS	
13391	ENSMUSG00000026150	Mff	0.0047	0.0151	0.105	chr1	[82735508 82747143]	[82750520]	True	CDS	
10628	ENSMUSG00000014402	Tsg101	0.0048	0.0153	0.054	chr7	[46892561]	[46901027 46907051]	True	CDS	
20077	ENSMUSG00000027605	Acss2	0.00493	0.0156	0.115	chr2	[155550470 155551229]	[155555854]	True	CDS	
8297	ENSMUSG00000028849	Map7d1	0.00515	0.0162	0.137	chr4	[126238633]	[126240023 126240032]	False	CDS	
12406	ENSMUSG00000032181	Scg3	0.00517	0.0163	0.083	chr9	[75661391]	[75663193 75663208]	True	CDS	
19253	ENSMUSG00000024993	Fam45a	0.00529	0.0166	0.145	chr19	[60814809 60817611]	[60821207]	True	CDS	
7738	ENSMUSG00000028266	Lmo4	0.00567	0.0177	0.107	chr3	[144202052]	[144202248 144204820]	True	5' UTR	
24425	ENSMUSG00000031565	Fgfr1	0.00601	0.0187	0.129	chr8	[25557815 25557821]	[25558071]	True	CDS	
19976	ENSMUSG00000027333	Smox	0.00629	0.0195	0.089	chr2	[131520269 131521172]	[131522059]	True	CDS	
26049	ENSMUSG00000042271	Nxt2	0.00647	0.0199	0.066	chrX	[142228382 142228962]	[142229524]	True	CDS	
11062	ENSMUSG00000030849	Fgfr2	0.00652	0.02	0.078	chr7	[130262067]	[130262212 130263545 130265794]	True	5' UTR	
25104	ENSMUSG00000033335	Dnm2	0.00659	0.0202	0.142	chr9	[21479038 21480546]	[21481333]	True	CDS	
5400	ENSMUSG00000024097	Srsf7	0.00676	0.0207	0.098	chr17	[80204388]	[80204622 80205262]	True	CDS	
8421	ENSMUSG00000028809	Srrm1	0.00705	0.0213	0.089	chr4	[135344670]	[135346316 135346735]	False	CDS	
12076	ENSMUSG00000059974	Ntm	0.00712	0.0215	0.21	chr9	[29000738]	[29006254 29009226]	True	CDS	
3430	ENSMUSG00000021824	Ap3m1	0.0074	0.0222	0.061	chr14	[21041091]	[21044653 21045488]	True	CDS	
15034	ENSMUSG00000061981	Flot2	0.00775	0.0232	0.129	chr11	[78053454 78054876]	[78055757]	True	CDS	
1326	ENSMUSG00000069520	Tmem19	0.0079	0.0236	0.175	chr10	[115361960]	[115362052 115362065 115362387]	True	CDS	
14850	ENSMUSG00000042331	Specc1	0.00813	0.0241	0.076	chr11	[62043076 62077237]	[62117700]	True	CDS	
23371	ENSMUSG00000030410	Dmwd	0.00836	0.0247	0.122	chr7	[19081302 19081994]	[19082276]	True	CDS	
21400	ENSMUSG00000028796	Phc2	0.00857	0.0252	0.05	chr4	[128727871 128728200]	[128743354]	True	CDS	
6888	ENSMUSG00000027341	Tmem230	0.00869	0.0255	0.074	chr2	[132246075]	[132247573 132247596]	True	5' UTR	
21182	ENSMUSG00000028522	Mier1	0.00876	0.0256	0.151	chr4	[103115661 103118316 103119510]	[103127273]	False	5' UTR	
21233	ENSMUSG00000028552	Eps15	0.00877	0.0256	0.1	chr4	[109380030 109382967]	[109385319]	True	CDS	
8931	ENSMUSG00000029213	Commd8	0.00908	0.0263	0.08	chr5	[72165507]	[72167963 72168079]	False	CDS	
1800	ENSMUSG00000001036	Epn2	0.00943	0.0273	0.086	chr11	[61546912]	[61548008 61553510 61565822 61578418 61579567]	True	5' UTR	
18055	ENSMUSG00000052712	BC004004	0.00956	0.0276	0.052	chr17	[29269003 29277948]	[29282060]	True	5' UTR	
8998	ENSMUSG00000029397	Rchy1	0.00997	0.0287	0.088	chr5	[91955614]	[91957535 91962630]	False	CDS	
1798	ENSMUSG00000001036	Epn2	0.00998	0.0287	0.071	chr11	[61533682]	[61534578 61535271]	True	CDS	
20141	ENSMUSG00000035268	Pkig	0.01	0.0287	0.05	chr2	[163658493 163694157 163703556]	[163721128]	True	5' UTR	
20401	ENSMUSG00000027763	Mbnl1	0.0101	0.0287	0.165	chr3	[60501424 60528524]	[60528756]	True	5' UTR	
993	ENSMUSG00000020107	Anapc16	0.0105	0.0299	0.07	chr10	[59996615]	[60002418 60002956]	True	CDS	
3026	ENSMUSG00000021417	Eci2	0.0107	0.0303	0.138	chr13	[34993231]	[34993830 34994014]	True	CDS	
20524	ENSMUSG00000042613	Pbxip1	0.0108	0.0305	0.078	chr3	[89436781 89436955]	[89439517]	True	5' UTR	
14906	ENSMUSG00000070394	Tmem256	0.011	0.0312	0.078	chr11	[69838574 69838599 69838650]	[69838920]	True	CDS	
5198	ENSMUSG00000024446	Rpp21	0.0116	0.0326	0.12	chr17	[36257525]	[36257606 36257783]	True	CDS	
22717	ENSMUSG00000073155	1810058I24Rik	0.0118	0.033	0.065	chr6	[35252783 35253046]	[35260410]	True	CDS	
8296	ENSMUSG00000028849	Map7d1	0.0118	0.033	0.135	chr4	[126237279]	[126238522 126240023 126240032]	True	CDS	
6169	ENSMUSG00000057858	Fam204a	0.0126	0.0349	0.128	chr19	[60221305]	[60224865 60226232 60226310 60226644]	True	5' UTR	
4117	ENSMUSG00000063765	Chadl	0.0127	0.035	0.087	chr15	[81692307]	[81692987 81693534]	True	CDS	
13190	ENSMUSG00000026111	Unc50	0.0132	0.0365	0.125	chr1	[37430283 37430338 37430494]	[37431293]	True	5' UTR	
11489	ENSMUSG00000036120	Rfxank	0.0141	0.0386	0.139	chr8	[70135392]	[70135536 70135566]	True	CDS	
7346	ENSMUSG00000028020	Glrb	0.0147	0.04	0.087	chr3	[80845258]	[80850428 80850908]	False	CDS	
6529	ENSMUSG00000061136	Prpf40a	0.0147	0.04	0.066	chr2	[53177434]	[53188448 53189969]	True	CDS	
17664	ENSMUSG00000022708	Zbtb20	0.0149	0.0404	0.088	chr16	[43462987 43503754 43508323]	[43569681]	True	5' UTR	
2206	ENSMUSG00000004040	Stat3	0.0149	0.0405	0.13	chr11	[100889929]	[100893074 100893077]	True	CDS	
4475	ENSMUSG00000022858	Tra2b	0.015	0.0407	0.054	chr16	[22255118]	[22258986 22265741]	True	CDS	
24846	ENSMUSG00000014856	Tmem208	0.0153	0.0413	0.062	chr8	[105328459 105328485]	[105328608]	True	CDS	
10705	ENSMUSG00000025724	Sec11a	0.0156	0.0418	0.121	chr7	[80916233]	[80922347 80923101]	True	CDS	
19357	ENSMUSG00000026781	Acbd5	0.0165	0.044	0.064	chr2	[23069620 23075611]	[23078144]	True	CDS	
18613	ENSMUSG00000014504	Srp19	0.0171	0.0454	0.067	chr18	[34331260 34331826 34334365]	[34334457]	True	CDS	
21516	ENSMUSG00000028672	Hmgcl	0.0172	0.0456	0.057	chr4	[135952479 135953434]	[135953857]	True	CDS	
7585	ENSMUSG00000068798	Rap1a	0.0182	0.0477	0.052	chr3	[105750329]	[105794055 105801239]	True	5' UTR	
1086	ENSMUSG00000000902	Smarcb1	0.0183	0.0479	0.103	chr10	[75915194]	[75916773 75916800]	True	CDS	
18573	ENSMUSG00000000420	Galnt1	0.0185	0.0482	0.095	chr18	[24206081 24206352]	[24232599]	True	5' UTR	
3582	ENSMUSG00000004558	Ndrg2	0.0185	0.0482	0.052	chr14	[51910786]	[51911086 51911466]	True	CDS	
9676	ENSMUSG00000029810	Tmem176b	0.0192	0.0498	0.083	chr6	[48838363]	[48840361 48840996]	True	5' UTR	
