cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	chromosome	start	end	Annotated	Region	diff_exp_rank
13330	ENSMUSG00000036570	Fxyd1	2.2799999999999997e-23	1.4200000000000002e-21	0.126	chr7	[31052178]	[31052272 31052531 31052579 31053025]	False	CDS	496.0
15692	ENSMUSG00000090626	Tex9	3.2e-23	1.98e-21	0.291	chr9	[72478423]	[72479924 72480597]	True	CDS	21703.0
9534	ENSMUSG00000062232	Rapgef2	3.88e-23	2.4000000000000003e-21	0.357	chr3	[79112303]	[79144856 79145771 79169739]	True	CDS	9479.0
27107	ENSMUSG00000028525	Pde4b	5.0799999999999994e-23	3.1300000000000002e-21	0.178	chr4	[102195075 102255457 102421821]	[102487211]	True	CDS	16639.0
16684	ENSMUSG00000049176	Frmpd4	5.2299999999999995e-23	3.2e-21	0.097	chrX	[167729136]	[167854836 167897542 168122786 168124005 168447948]	False	CDS	11665.0
1532	ENSMUSG00000035189	Ano4	9.009999999999999e-23	5.490000000000001e-21	0.272	chr10	[89149445]	[89256969 89257432 89317091]	True	CDS	420.0
14504	ENSMUSG00000039375	Wdr17	1.64e-22	9.860000000000001e-21	0.2	chr8	[54690235]	[54693057 54696269 54703834 54724288]	True	CDS	6087.0
6055	ENSMUSG00000022757	Tfg	1.66e-22	9.94e-21	0.054	chr16	[56691154]	[56691876 56694400]	True	CDS	16244.0
4370	ENSMUSG00000060579	Fhit	1.89e-22	1.13e-20	0.331	chr14	[10421614]	[10453369 10729725]	True	CDS	4759.0
31836	ENSMUSG00000057060	Slc35f3	2.63e-22	1.56e-20	0.122	chr8	[126139744 126298862]	[126320999]	True	CDS	631.0
26279	ENSMUSG00000042747	Krtcap2	3.32e-22	1.96e-20	0.067	chr3	[89243953 89245936 89246516 89246594 89246649]	[89246778]	False	5' UTR	9140.0
3935	ENSMUSG00000025871	4833439L19Rik	4.71e-22	2.76e-20	0.258	chr13	[54564273]	[54564515 54565182]	True	5' UTR	1653.0
27043	ENSMUSG00000066113	Adamtsl1	1.72e-21	9.89e-20	0.493	chr4	[85764901 86054121]	[86087709]	True	CDS	936.0
9344	ENSMUSG00000063887	Nlgn1	1.72e-21	9.89e-20	0.337	chr3	[26134053]	[26153265 26184735]	True	5' UTR	3668.0
30999	ENSMUSG00000031511	Arhgef7	4.76e-21	2.72e-19	0.205	chr8	[11758518 11779340]	[11781155]	False	CDS	4487.0
28001	ENSMUSG00000029095	Ablim2	7.16e-21	4.02e-19	0.234	chr5	[35828183 35831743]	[35833053]	True	CDS	1492.0
3174	ENSMUSG00000047446	Arl4a	9.44e-21	5.28e-19	0.126	chr12	[40036834]	[40037263 40037838]	True	5' UTR	24172.0
19196	ENSMUSG00000020492	Ska2	1.72e-20	9.53e-19	0.273	chr11	[87109305 87113382]	[87116104]	False	CDS	4817.0
8307	ENSMUSG00000036890	Gtdc1	3.74e-20	2.07e-18	0.101	chr2	[44571284]	[44575308 44575443]	False	CDS	9650.0
26585	ENSMUSG00000078578	Ube2d3	5.16e-20	2.83e-18	0.054	chr3	[135438353 135438433 135438563 135438699 135438865 135438871]	[135439644]	True	5' UTR	20712.0
2625	ENSMUSG00000038615	Nfe2l1	5.28e-20	2.88e-18	0.051	chr11	[96828224]	[96829411 96829819]	True	5' UTR	19797.0
14434	ENSMUSG00000031523	Dlc1	5.47e-20	2.98e-18	0.524	chr8	[36599441]	[36613559 36732588 36763645]	True	CDS	965.0
20574	ENSMUSG00000021474	Sfxn1	6.47e-20	3.5e-18	0.082	chr13	[54071926 54071933 54072471]	[54085449]	False	5' UTR	7761.0
11384	ENSMUSG00000029128	Rab28	7.5e-20	4.05e-18	0.051	chr5	[41687851]	[41698390 41703438]	False	CDS	11047.0
6954	ENSMUSG00000024109	Nrxn1	8.45e-20	4.52e-18	0.397	chr17	[90700906]	[90701988 90704066]	True	CDS	651.0
21357	ENSMUSG00000021981	Cab39l	1.09e-19	5.81e-18	0.094	chr14	[59461703 59479185]	[59496803]	True	5' UTR	4695.0
232	ENSMUSG00000025980	Hspd1	1.47e-19	7.83e-18	0.109	chr1	[55086942]	[55087779 55087989 55088145]	True	5' UTR	3640.0
17154	ENSMUSG00000026305	Lrrfip1	1.57e-19	8.33e-18	0.148	chr1	[91068650 91085006 91091668]	[91093560]	True	CDS	18398.0
27141	ENSMUSG00000063172	Hspb11	2.49e-19	1.31e-17	0.057	chr4	[107253380 107253386 107253728 107253752 107253963 107253996 107255021]	[107262467]	True	5' UTR	3042.0
32055	ENSMUSG00000001942	Siae	3.96e-19	2.05e-17	0.284	chr9	[37555864 37612015 37613612 37613927]	[37616800]	False	5' UTR	23658.0
8376	ENSMUSG00000026970	Rbms1	6.99e-19	3.6e-17	0.402	chr2	[60842473]	[60881118 60962691]	True	CDS	2520.0
22980	ENSMUSG00000024160	Spsb3	7.79e-19	3.98e-17	0.13	chr17	[24886761 24887106]	[24887780]	True	CDS	13757.0
13647	ENSMUSG00000025586	Cpeb1	1.5e-18	7.54e-17	0.364	chr7	[81372201]	[81372409 81436203]	True	CDS	1940.0
23455	ENSMUSG00000003279	Dlgap1	2.31e-18	1.16e-16	0.096	chr17	[70662810 70718226]	[70761075]	True	CDS	9806.0
30211	ENSMUSG00000033676	Gabrb3	2.68e-18	1.34e-16	0.135	chr7	[57590649 57591356]	[57591481]	True	CDS	1926.0
23066	ENSMUSG00000040276	Pacsin1	3.11e-18	1.55e-16	0.112	chr17	[27655760 27685426]	[27701767]	True	5' UTR	708.0
1999	ENSMUSG00000020436	Gabrg2	3.22e-18	1.6e-16	0.098	chr11	[41912592]	[41913970 41916284 41967534]	True	CDS	1069.0
9023	ENSMUSG00000007659	Bcl2l1	4.73e-18	2.33e-16	0.135	chr2	[152830103]	[152830386 152830541 152831488 152831603]	True	5' UTR	3742.0
32559	ENSMUSG00000023345	Poc1a	7.19e-18	3.5e-16	0.201	chr9	[106295275 106300066 106300879 106301437]	[106305265]	False	CDS	17586.0
21636	ENSMUSG00000022270	Retreg1	7.2e-18	3.5e-16	0.083	chr15	[25895144 25941244]	[25964224]	True	CDS	4034.0
19576	ENSMUSG00000059248	Septin9	7.46e-18	3.61e-16	0.382	chr11	[117232720 117266596]	[117290398]	True	CDS	17038.0
30946	ENSMUSG00000037541	Shank2	8.34e-18	4.01e-16	0.339	chr7	[144259141 144284108]	[144285055]	False	CDS	12492.0
22271	ENSMUSG00000008658	Rbfox1	1.67e-17	7.92e-16	0.068	chr16	[5763912 5885865 5886254 6075968 6158207]	[6173605]	False	5' UTR	971.0
26449	ENSMUSG00000056260	Lrif1	1.79e-17	8.41e-16	0.092	chr3	[106685134 106721853 106722107 106733143]	[106734358]	True	CDS	16225.0
16348	ENSMUSG00000031371	Haus7	1.83e-17	8.57e-16	0.174	chrX	[73445925]	[73446928 73452999 73454867]	False	CDS	2454.0
33282	ENSMUSG00000041658	Rragb	1.96e-17	9.14e-16	0.098	chrX	[153144076 153148536]	[153150362]	True	CDS	4466.0
3966	ENSMUSG00000021493	Pdlim7	2.51e-17	1.16e-15	0.087	chr13	[55507881]	[55508208 55508780]	True	CDS	1867.0
5377	ENSMUSG00000016664	Pacsin2	2.55e-17	1.17e-15	0.212	chr15	[83402000]	[83432664 83445421 83447828 83464459]	False	5' UTR	1510.0
24286	ENSMUSG00000024921	Smarca2	2.69e-17	1.23e-15	0.127	chr19	[26710686 26715993]	[26716115]	False	CDS	4974.0
13806	ENSMUSG00000008318	Relt	2.93e-17	1.33e-15	0.216	chr7	[100848274]	[100848422 100848799]	True	CDS	2491.0
6492	ENSMUSG00000061613	U2af1	3.5e-17	1.59e-15	0.05	chr17	[31651713]	[31652502 31654979 31658653]	True	CDS	3267.0
28137	ENSMUSG00000029152	Ociad1	4.6e-17	2.06e-15	0.056	chr5	[73304685 73306754 73306799 73310427]	[73313443]	True	CDS	19501.0
11233	ENSMUSG00000028944	Prkag2	4.95e-17	2.21e-15	0.173	chr5	[25028537]	[25059221 25100011]	False	CDS	1399.0
13251	ENSMUSG00000003435	Supt5	5.5e-17	2.44e-15	0.17	chr7	[28329653]	[28330018 28330580]	False	CDS	20254.0
30877	ENSMUSG00000025481	Urah	5.76e-17	2.55e-15	0.23	chr7	[140835259 140835403]	[140835612]	True	CDS	199.0
30454	ENSMUSG00000018909	Arrb1	9.8e-17	4.3e-15	0.439	chr7	[99535799 99579858]	[99582261]	False	CDS	6295.0
29947	ENSMUSG00000074218	Cox7a1	1.01e-16	4.41e-15	0.297	chr7	[30178582 30181822 30184246]	[30185085]	False	5' UTR	5285.0
14293	ENSMUSG00000002949	Timm44	1.03e-16	4.46e-15	0.068	chr8	[4265277]	[4265541 4265616 4266556]	True	CDS	7825.0
12984	ENSMUSG00000041540	Sox5	1.03e-16	4.46e-15	0.081	chr6	[144155224]	[144203794 144204011 144209331 144434425]	True	CDS	829.0
28681	ENSMUSG00000019054	Fis1	1.22e-16	5.26e-15	0.052	chr5	[136953591 136962229 136962612]	[136962999]	True	CDS	5713.0
11410	ENSMUSG00000029088	Kcnip4	1.34e-16	5.73e-15	0.053	chr5	[48482656]	[48509659 48599423 48889366 49285253]	True	CDS	321.0
16430	ENSMUSG00000025656	Arhgef9	1.36e-16	5.79e-15	0.124	chrX	[95131016]	[95164109 95164677 95165589 95165593 95165600 95166424 95196410]	True	CDS	3662.0
33307	ENSMUSG00000041020	Map7d2	1.4e-16	5.96e-15	0.054	chrX	[159459484 159460366 159462225]	[159469963]	True	CDS	3744.0
21381	ENSMUSG00000021932	Rnaseh2b	1.5e-16	6.37e-15	0.121	chr14	[62292655 62332177]	[62346568]	True	5' UTR	11819.0
22533	ENSMUSG00000022770	Dlg1	1.68e-16	7.09e-15	0.23	chr16	[31743271 31755017]	[31771757]	True	CDS	3854.0
11977	ENSMUSG00000060261	Gtf2i	1.88e-16	7.9e-15	0.059	chr5	[134274596]	[134276372 134279437 134282787]	True	CDS	2376.0
20499	ENSMUSG00000021420	Fars2	2.03e-16	8.5e-15	0.067	chr13	[36246495 36327013]	[36341937]	True	CDS	19538.0
11478	ENSMUSG00000000560	Gabra2	2.12e-16	8.85e-15	0.088	chr5	[71094619]	[71094887 71094961 71095066 71095575]	True	5' UTR	5166.0
9537	ENSMUSG00000033981	Gria2	2.34e-16	9.76e-15	0.092	chr3	[80689352]	[80690404 80691320]	True	CDS	1230.0
11547	ENSMUSG00000044221	Grsf1	2.44e-16	1.01e-14	0.097	chr5	[88673850]	[88675120 88675122 88675495 88675546 88675758]	True	CDS	21308.0
21921	ENSMUSG00000033287	Kctd17	3.95e-16	1.62e-14	0.098	chr15	[78435711 78437314 78437672]	[78438487]	True	CDS	6102.0
28003	ENSMUSG00000029095	Ablim2	5.16e-16	2.09e-14	0.201	chr5	[35841402 35843267]	[35848804]	True	CDS	1492.0
25968	ENSMUSG00000039717	Ralyl	5.16e-16	2.09e-14	0.078	chr3	[13471944 13472793 13473466]	[13776825]	True	5' UTR	705.0
12948	ENSMUSG00000030216	Wbp11	6.34e-16	2.56e-14	0.102	chr6	[136816234]	[136816536 136816604 136816944]	False	CDS	9807.0
14084	ENSMUSG00000030844	Rgs10	7.13e-16	2.87e-14	0.148	chr7	[128404478]	[128418066 128418581 128419153]	True	CDS	16166.0
33286	ENSMUSG00000086316	Nbdy	7.49e-16	3.01e-14	0.07	chrX	[153725842 153728940 153739646]	[153741040]	True	CDS	23929.0
22803	ENSMUSG00000040785	Ttc3	7.53e-16	3.01e-14	0.051	chr16	[94403369 94410957 94412124]	[94415949]	True	CDS	234.0
21110	ENSMUSG00000021895	Arhgef3	8.74e-16	3.49e-14	0.11	chr14	[27336270 27361796]	[27362790]	True	CDS	2873.0
27537	ENSMUSG00000041351	Rap1gap	1.21e-15	4.76e-14	0.194	chr4	[137721958 137723824]	[137724692]	True	CDS	5636.0
6616	ENSMUSG00000050705	2310061I04Rik	1.56e-15	6.09e-14	0.065	chr17	[35896073]	[35896260 35896670 35896980 35897045 35897191]	True	CDS	1075.0
17917	ENSMUSG00000020111	Micu1	1.57e-15	6.12e-14	0.163	chr10	[59750548 59756718 59767090]	[59768138]	True	CDS	1678.0
11845	ENSMUSG00000029471	Camkk2	1.7e-15	6.56e-14	0.077	chr5	[122734246]	[122736988 122737433]	True	CDS	2341.0
15541	ENSMUSG00000037206	Islr	1.75e-15	6.73e-14	0.327	chr9	[58158231]	[58158427 58158962]	True	5' UTR	83.0
22088	ENSMUSG00000055022	Cntn1	1.98e-15	7.54e-14	0.135	chr15	[92051324 92128336 92161662]	[92216316]	True	5' UTR	1779.0
31608	ENSMUSG00000031883	Car7	2.31e-15	8.75e-14	0.172	chr8	[104535224 104540926 104541234 104541401 104541488 104541584 104541604]	[104543410]	True	5' UTR	2142.0
23929	ENSMUSG00000053477	Tcf4	2.37e-15	8.96e-14	0.079	chr18	[69519965 69520027 69521486 69521687 69521982 69522541 69563650]	[69564034]	True	CDS	609.0
23926	ENSMUSG00000053477	Tcf4	2.57e-15	9.67e-14	0.139	chr18	[69345026 69347371 69348401 69348511 69348612 69348632 69348884]	[69349072]	True	5' UTR	609.0
16596	ENSMUSG00000041353	Tmem29	3.18e-15	1.19e-13	0.129	chrX	[150420442]	[150440676 150440767 150440980 150440983 150458962 150459072]	True	CDS	4100.0
1259	ENSMUSG00000020078	Vps26a	3.18e-15	1.19e-13	0.053	chr10	[62470058]	[62471060 62480558 62486658]	True	CDS	1857.0
12654	ENSMUSG00000030086	Chchd6	3.76e-15	1.4e-13	0.051	chr6	[89419819]	[89467390 89567587]	True	CDS	2739.0
19078	ENSMUSG00000061981	Flot2	3.82e-15	1.41e-13	0.099	chr11	[78049560 78053454 78054876]	[78055757]	False	CDS	2211.0
18577	ENSMUSG00000000861	Bcl11a	3.82e-15	1.41e-13	0.065	chr11	[24078446 24079137 24080740]	[24085321]	True	CDS	2374.0
10593	ENSMUSG00000028541	B4galt2	3.99e-15	1.47e-13	0.059	chr4	[117877630]	[117878758 117879766 117880868]	True	CDS	2223.0
20756	ENSMUSG00000021596	Mctp1	4.01e-15	1.48e-13	0.117	chr13	[76385252 76579818]	[76641712]	True	CDS	141.0
30131	ENSMUSG00000003865	Gys1	4.31e-15	1.57e-13	0.487	chr7	[45444858 45447654]	[45447898]	True	CDS	3093.0
19662	ENSMUSG00000071454	Dtnb	5.55e-15	2e-13	0.088	chr12	[3572648 3572905 3572910 3573233]	[3589171]	True	5' UTR	840.0
27120	ENSMUSG00000028522	Mier1	6e-15	2.16e-13	0.179	chr4	[103115661 103118316 103119510]	[103127273]	True	5' UTR	20342.0
13664	ENSMUSG00000025104	Hdgfl3	6.05e-15	2.17e-13	0.091	chr7	[81905637]	[81933574 81933939]	False	CDS	4162.0
21504	ENSMUSG00000022012	Enox1	6.22e-15	2.22e-13	0.194	chr14	[77699298 77707498 77707507]	[77707600]	False	CDS	1658.0
23067	ENSMUSG00000040276	Pacsin1	6.55e-15	2.33e-13	0.151	chr17	[27655760 27685426]	[27701826]	True	5' UTR	708.0
17140	ENSMUSG00000079434	Neu2	7.71e-15	2.73e-13	0.219	chr1	[87510216 87579536 87584250 87594618]	[87594878]	True	5' UTR	1308.0
20115	ENSMUSG00000021241	Isca2	1.06e-14	3.74e-13	0.084	chr12	[84773678 84773909]	[84774543]	True	CDS	2222.0
23859	ENSMUSG00000024617	Camk2a	1.29e-14	4.53e-13	0.08	chr18	[60963964 60969044]	[60969994]	True	CDS	3015.0
16153	ENSMUSG00000031146	Plp2	1.36e-14	4.76e-13	0.125	chrX	[7669759]	[7670927 7671025 7671143]	False	CDS	833.0
15892	ENSMUSG00000042210	Abhd14a	1.4e-14	4.86e-13	0.085	chr9	[106444307]	[106445526 106447531 106451075]	True	5' UTR	2542.0
8064	ENSMUSG00000026959	Grin1	1.76e-14	6.07e-13	0.18	chr2	[25292129]	[25294438 25295792]	True	CDS	12546.0
30970	ENSMUSG00000004626	Stxbp2	2.51e-14	8.6e-13	0.085	chr8	[3631205 3632270 3632582]	[3633291]	True	CDS	451.0
30835	ENSMUSG00000041769	Ppp2r2d	3.62e-14	1.23e-12	0.051	chr7	[138868508 138869856]	[138870390]	True	CDS	8870.0
6337	ENSMUSG00000002504	Slc9a3r2	4.65e-14	1.57e-12	0.056	chr17	[24647728]	[24649757 24649938 24651350 24651498]	False	CDS	2893.0
13677	ENSMUSG00000030630	Fah	5.55e-14	1.86e-12	0.117	chr7	[84597276]	[84599054 84600777 84601033]	False	CDS	4922.0
12129	ENSMUSG00000029610	Aimp2	5.62e-14	1.88e-12	0.08	chr5	[143906756]	[143909581 143909701]	True	CDS	12965.0
3544	ENSMUSG00000033530	Ttc7b	5.85e-14	1.95e-12	0.051	chr12	[100419571]	[100445956 100446860 100466180]	True	CDS	7530.0
32259	ENSMUSG00000032336	Nptn	6.15e-14	2.04e-12	0.084	chr9	[58582527 58582707 58619011 58621578]	[58623687]	True	CDS	3512.0
15362	ENSMUSG00000040111	Gramd1b	7.82e-14	2.58e-12	0.221	chr9	[40333656]	[40345908 40375913 40391680 40392329 40413297]	True	CDS	10505.0
25750	ENSMUSG00000061689	Dlgap4	8.66e-14	2.84e-12	0.115	chr2	[156746197 156748103 156748421]	[156748944]	True	CDS	11519.0
8338	ENSMUSG00000017412	Cacnb4	8.67e-14	2.84e-12	0.117	chr2	[52675812]	[52676021 52676271]	True	CDS	10392.0
29385	ENSMUSG00000056755	Grm7	9.99e-14	3.26e-12	0.072	chr6	[110646387 110649357 110703476]	[110914327]	False	CDS	853.0
4464	ENSMUSG00000063142	Kcnma1	1.1e-13	3.58e-12	0.129	chr14	[23442080]	[23449200 23451599]	True	CDS	1090.0
11507	ENSMUSG00000062110	Scfd2	1.27e-13	4.1e-12	0.152	chr5	[74236585]	[74262567 74397654]	False	CDS	6490.0
6817	ENSMUSG00000034647	Ankrd12	1.3e-13	4.17e-12	0.069	chr17	[66053092]	[66075856 66076391 66076762 66076884]	True	5' UTR	751.0
6046	ENSMUSG00000022636	Alcam	1.87e-13	5.95e-12	0.212	chr16	[52268500]	[52268790 52270647]	True	CDS	2117.0
5201	ENSMUSG00000022607	Ptk2	2.09e-13	6.66e-12	0.084	chr15	[73282236]	[73283267 73292035]	True	CDS	322.0
22601	ENSMUSG00000034243	Golgb1	2.16e-13	6.87e-12	0.071	chr16	[36875264 36885189]	[36886134]	False	CDS	3554.0
10358	ENSMUSG00000028399	Ptprd	2.79e-13	8.8e-12	0.156	chr4	[76138574]	[76139294 76140514]	True	CDS	2302.0
26384	ENSMUSG00000038354	Ankrd35	2.79e-13	8.8e-12	0.188	chr3	[96685175 96689049]	[96689146]	False	CDS	4347.0
28064	ENSMUSG00000039156	Stim2	3.13e-13	9.81e-12	0.078	chr5	[53976720 53999035]	[54053376]	False	5' UTR	187.0
32560	ENSMUSG00000023345	Poc1a	3.94e-13	1.23e-11	0.161	chr9	[106308034 106327920]	[106329873]	True	CDS	17586.0
6888	ENSMUSG00000024095	Hnrnpll	4.14e-13	1.29e-11	0.114	chr17	[80044566]	[80044940 80048608]	True	CDS	3633.0
13034	ENSMUSG00000068250	Amn1	4.3e-13	1.34e-11	0.087	chr6	[149185125]	[149188236 149188472 149188606]	True	CDS	4392.0
10517	ENSMUSG00000028559	Osbpl9	4.33e-13	1.35e-11	0.09	chr4	[109156734]	[109156813 109156868 109157077 109172274]	True	CDS	2144.0
32015	ENSMUSG00000041444	Arhgap32	4.36e-13	1.35e-11	0.074	chr9	[32208266 32224588]	[32239262]	True	CDS	21859.0
7730	ENSMUSG00000025006	Sorbs1	4.87e-13	1.5e-11	0.24	chr19	[40299654]	[40300243 40309581 40311669]	False	CDS	2358.0
5812	ENSMUSG00000000326	Comt	4.89e-13	1.5e-11	0.065	chr16	[18411958]	[18424304 18426356]	True	5' UTR	985.0
10203	ENSMUSG00000028444	Cntfr	5.26e-13	1.61e-11	0.217	chr4	[41671077]	[41675020 41686797]	False	CDS	1536.0
7714	ENSMUSG00000056999	Ide	5.44e-13	1.66e-11	0.102	chr19	[37272228]	[37275941 37276515]	False	CDS	3812.0
22847	ENSMUSG00000023826	Prkn	6.3e-13	1.91e-11	0.238	chr17	[11434634 11465001]	[11492679]	False	CDS	14450.0
6949	ENSMUSG00000024109	Nrxn1	6.85e-13	2.07e-11	0.058	chr17	[90059564]	[90087072 90088165 90162114]	True	CDS	651.0
24285	ENSMUSG00000024921	Smarca2	7.78e-13	2.33e-11	0.209	chr19	[26605234 26607056 26607544]	[26619684]	True	5' UTR	4974.0
30393	ENSMUSG00000052572	Dlg2	8e-13	2.4e-11	0.079	chr7	[91968257 91997322]	[92040798]	True	CDS	3867.0
2968	ENSMUSG00000025144	Cenpx	8.68e-13	2.59e-11	0.113	chr11	[120711757]	[120711844 120713693]	False	CDS	11431.0
13222	ENSMUSG00000061702	Tmem91	9.29e-13	2.76e-11	0.087	chr7	[25670636]	[25671301 25673425 25673467 25673561 25675036]	True	CDS	669.0
5560	ENSMUSG00000097915	A330009N23Rik	9.66e-13	2.87e-11	0.203	chr15	[101223634]	[101223877 101224559 101224612]	True	Non-coding	4997.0
24161	ENSMUSG00000033768	Nrxn2	9.88e-13	2.92e-11	0.283	chr19	[6509950 6513806]	[6516923]	True	CDS	927.0
7959	ENSMUSG00000002107	Celf2	1.04e-12	3.08e-11	0.078	chr2	[6962415]	[7081107 7185472]	True	CDS	1598.0
8783	ENSMUSG00000033526	Ppip5k1	1.13e-12	3.32e-11	0.187	chr2	[121351014]	[121355036 121355301]	True	5' UTR	6329.0
27541	ENSMUSG00000028760	Eif4g3	1.16e-12	3.41e-11	0.108	chr4	[138082989 138084371 138087566]	[138095909]	True	CDS	5742.0
13797	ENSMUSG00000030706	Mrpl48	1.24e-12	3.63e-11	0.064	chr7	[100574515]	[100582990 100591211 100607558 100607891]	True	CDS	20259.0
24601	ENSMUSG00000057914	Cacnb2	1.26e-12	3.69e-11	0.149	chr2	[14614357 14739764 14763993 14873946 14874192 14874625]	[14874770]	True	CDS	15316.0
22090	ENSMUSG00000036218	Pdzrn4	1.33e-12	3.88e-11	0.354	chr15	[92402037 92597437]	[92677501]	True	CDS	693.0
29804	ENSMUSG00000040811	Eml2	2.12e-12	6.05e-11	0.066	chr7	[19176762 19178354]	[19179227]	False	CDS	2555.0
6959	ENSMUSG00000066057	Gm1976	2.27e-12	6.47e-11	0.081	chr17	[94761578]	[94764483 94768445 94768604 94774864 94818895 94818907 94820336 94834692]	True	Non-coding	14202.0
26225	ENSMUSG00000019710	Mrpl24	2.45e-12	6.97e-11	0.087	chr3	[87919652 87919706 87919829]	[87921817]	True	5' UTR	5846.0
20989	ENSMUSG00000021752	Kctd6	2.69e-12	7.64e-11	0.093	chr14	[8206551 8206634 8214343 8214594 8216109 8218912]	[8220151]	True	5' UTR	911.0
30831	ENSMUSG00000041769	Ppp2r2d	2.75e-12	7.78e-11	0.062	chr7	[138846705 138847084 138848666 138860910 138865118]	[138868410]	True	CDS	8870.0
12956	ENSMUSG00000030226	Lmo3	2.99e-12	8.44e-11	0.114	chr6	[138422507]	[138422636 138422729 138422917 138423315 138424527 138426313]	False	5' UTR	1624.0
18902	ENSMUSG00000020908	Myh3	3.03e-12	8.51e-11	0.133	chr11	[67098703 67098842 67099035]	[67099178]	False	CDS	211.0
13970	ENSMUSG00000034951	Cog7	3.7e-12	1.03e-10	0.132	chr7	[121925568]	[121928599 121929187]	False	CDS	24225.0
5458	ENSMUSG00000022629	Kif21a	3.75e-12	1.05e-10	0.129	chr15	[90972716]	[90976471 90980795]	True	CDS	9592.0
23925	ENSMUSG00000053477	Tcf4	3.84e-12	1.07e-10	0.208	chr18	[69345026 69345940 69346366]	[69347279]	True	5' UTR	609.0
10634	ENSMUSG00000032897	Nfyc	4.25e-12	1.18e-10	0.113	chr4	[120790490]	[120815462 120824887 120825530]	True	5' UTR	21253.0
4378	ENSMUSG00000054423	Cadps	4.5e-12	1.24e-10	0.204	chr14	[12467180]	[12468346 12473409]	True	CDS	3203.0
6599	ENSMUSG00000024397	Aif1	5.04e-12	1.39e-10	0.158	chr17	[35172347]	[35172515 35173141]	True	CDS	8.0
6953	ENSMUSG00000024109	Nrxn1	5.12e-12	1.41e-10	0.129	chr17	[90597630]	[90620865 90623420]	True	CDS	651.0
730	ENSMUSG00000004110	Cacna1e	5.83e-12	1.6e-10	0.277	chr1	[154725921]	[154726891 154799248]	False	CDS	415.0
2501	ENSMUSG00000018648	Dusp14	6.04e-12	1.65e-10	0.175	chr11	[84068581]	[84068690 84068775 84068950 84068954 84069072]	False	5' UTR	4967.0
230	ENSMUSG00000025982	Sf3b1	6.83e-12	1.86e-10	0.084	chr1	[55014563]	[55014869 55016376]	True	CDS	2190.0
20518	ENSMUSG00000021366	Hivep1	6.9e-12	1.87e-10	0.137	chr13	[42055543 42103278 42103330]	[42123160]	False	CDS	3607.0
9978	ENSMUSG00000028187	Rpf1	7.3e-12	1.98e-10	0.06	chr3	[146519444]	[146520685 146521169]	True	CDS	16601.0
24638	ENSMUSG00000036617	Etl4	8.28e-12	2.24e-10	0.181	chr2	[20713449 20722724 20737556]	[20743459]	True	CDS	968.0
2319	ENSMUSG00000078812	Eif5a	8.36e-12	2.26e-10	0.079	chr11	[69920435]	[69920801 69921024 69921163]	True	5' UTR	17872.0
8621	ENSMUSG00000075020	Mir670hg	9.1e-12	2.45e-10	0.216	chr2	[94238388]	[94243313 94246064]	True	Non-coding	5350.0
19410	ENSMUSG00000055805	Fmnl1	9.35e-12	2.51e-10	0.054	chr11	[103197779 103198234]	[103198483]	True	CDS	5016.0
4448	ENSMUSG00000021820	Camk2g	1.27e-11	3.37e-10	0.235	chr14	[20755703]	[20757666 20760144]	True	CDS	1353.0
30057	ENSMUSG00000062785	Kcnc3	1.32e-11	3.49e-10	0.246	chr7	[44598576 44600929]	[44601869]	True	CDS	6245.0
31745	ENSMUSG00000031822	Gse1	1.47e-11	3.86e-10	0.102	chr8	[120354180 120489152 120537563]	[120553584]	True	CDS	5671.0
19633	ENSMUSG00000025156	Gps1	1.7e-11	4.44e-10	0.07	chr11	[120784343 120784726 120784859]	[120785121]	True	CDS	11477.0
25411	ENSMUSG00000027254	Map1a	1.8e-11	4.71e-10	0.086	chr2	[121290822 121295543]	[121298597]	True	CDS	5982.0
18716	ENSMUSG00000110618	Gm39822	1.88e-11	4.9e-10	0.416	chr11	[51898586 51899097]	[51903127]	False	Non-coding	23864.0
17736	ENSMUSG00000015501	Hivep2	2.03e-11	5.28e-10	0.074	chr10	[13966221 13966698 13967081 13967411 14004276 14055497]	[14066583]	False	5' UTR	1381.0
20358	ENSMUSG00000048004	Tmem196	2.51e-11	6.5e-10	0.189	chr12	[120015003 120016207]	[120018510]	True	CDS	5631.0
18705	ENSMUSG00000020385	Clk4	2.53e-11	6.55e-10	0.131	chr11	[51272023 51273169]	[51273560]	True	CDS	4161.0
19219	ENSMUSG00000056158	Car10	2.59e-11	6.69e-10	0.114	chr11	[93098110 93098723]	[93099646]	True	5' UTR	7732.0
30181	ENSMUSG00000052512	Nav2	2.92e-11	7.49e-10	0.171	chr7	[48964441 49247199]	[49362098]	True	CDS	1359.0
22436	ENSMUSG00000005262	Ufd1	2.97e-11	7.62e-10	0.066	chr16	[18814937 18814963]	[18815329]	True	CDS	3070.0
28834	ENSMUSG00000060063	Alox5ap	3.07e-11	7.85e-10	0.365	chr5	[149285426 149287446]	[149287572]	True	CDS	9849.0
13531	ENSMUSG00000055078	Gabra5	3.37e-11	8.57e-10	0.067	chr7	[57508139]	[57508498 57509179 57509740 57510004]	True	5' UTR	867.0
19851	ENSMUSG00000020598	Nrcam	3.39e-11	8.61e-10	0.076	chr12	[44544896 44545436]	[44547232]	True	CDS	14080.0
