cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	chromosome	start	end	Annotated	Region	diff_exp_rank
15362	ENSMUSG00000040111	Gramd1b	3.01e-20	9.02e-19	0.219	chr9	[40333656]	[40345908 40375913 40391680 40392329 40413297]	True	CDS	3984.0
21710	ENSMUSG00000037386	Rims2	3.05e-20	9.14e-19	0.21	chr15	[39535982 39616511 39659927]	[39674940]	False	CDS	4197.0
22475	ENSMUSG00000050821	Fam131a	3.58e-20	1.07e-18	0.076	chr16	[20694721 20694830 20695178]	[20695739]	True	5' UTR	1513.0
7784	ENSMUSG00000025195	Dnmbp	3.71e-20	1.1e-18	0.235	chr19	[43875021]	[43879613 43901070]	True	CDS	9058.0
532	ENSMUSG00000044768	D1Ertd622e	6.01e-20	1.77e-18	0.188	chr1	[97654690]	[97660731 97661555 97661831]	True	5' UTR	3746.0
23818	ENSMUSG00000054477	Kcnn2	7.43e-20	2.19e-18	0.223	chr18	[45677065 45680482]	[45683071]	False	CDS	2271.0
4648	ENSMUSG00000060373	Hnrnpc	7.69e-20	2.26e-18	0.052	chr14	[52081308]	[52081789 52081828]	True	CDS	2585.0
31443	ENSMUSG00000013033	Adgrl1	9.49e-20	2.79e-18	0.098	chr8	[83923109 83926277 83928383]	[83929464]	True	CDS	2422.0
22192	ENSMUSG00000023048	Prr13	1.02e-19	2.99e-18	0.075	chr15	[102459256 102459582 102459832]	[102460108]	True	5' UTR	5069.0
30393	ENSMUSG00000052572	Dlg2	1.28e-19	3.75e-18	0.088	chr7	[91968257 91997322]	[92040798]	True	CDS	15545.0
27065	ENSMUSG00000028576	Ift74	1.74e-19	5.06e-18	0.088	chr4	[94627313 94632737]	[94635774]	False	CDS	24084.0
190	ENSMUSG00000060424	Pantr1	1.92e-19	5.57e-18	0.074	chr1	[42648457]	[42660743 42663556 42666841]	True	Non-coding	562.0
21649	ENSMUSG00000022235	Cmbl	2.23e-19	6.44e-18	0.227	chr15	[31565502 31572254]	[31581840]	True	5' UTR	16904.0
23783	ENSMUSG00000060450	Rnf14	2.47e-19	7.11e-18	0.065	chr18	[38296799 38297206 38297432 38297576 38298396]	[38299754]	True	5' UTR	16445.0
29940	ENSMUSG00000063623	C230062I16Rik	2.56e-19	7.35e-18	0.203	chr7	[29953957 29956456 29956587 29956718]	[29956960]	True	Non-coding	2766.0
15430	ENSMUSG00000039542	Ncam1	2.97e-19	8.52e-18	0.118	chr9	[49505564]	[49506853 49508589]	True	CDS	985.0
24405	ENSMUSG00000025202	Scd3	3.14e-19	8.98e-18	0.157	chr19	[44237150 44237878]	[44238376]	False	CDS	3054.0
23668	ENSMUSG00000000420	Galnt1	3.26e-19	9.29e-18	0.225	chr18	[24205519 24206081 24206352]	[24232599]	True	5' UTR	12977.0
16933	ENSMUSG00000038305	Spats2l	3.97e-19	1.12e-17	0.11	chr1	[57774492 57774564 57774802 57775025]	[57799305]	True	5' UTR	1347.0
32707	ENSMUSG00000033392	Clasp2	4.22e-19	1.19e-17	0.179	chr9	[113870731 113875328]	[113876244]	True	CDS	13735.0
19850	ENSMUSG00000020598	Nrcam	4.34e-19	1.22e-17	0.102	chr12	[44532660 44535075]	[44537251]	True	CDS	748.0
19114	ENSMUSG00000017686	Rhot1	4.62e-19	1.3e-17	0.124	chr11	[80254863 80255958 80257637]	[80265742]	True	CDS	4514.0
7889	ENSMUSG00000025092	Hspa12a	5.05e-19	1.42e-17	0.331	chr19	[58828339]	[58860847 58931890]	True	CDS	17182.0
25101	ENSMUSG00000027012	Dync1i2	5.3e-19	1.49e-17	0.055	chr2	[71211846 71212075 71212079 71212335]	[71214439]	True	5' UTR	11067.0
5357	ENSMUSG00000022476	Polr3h	7.4e-19	2.07e-17	0.059	chr15	[81922506]	[81925228 81925243 81925786 81936655]	True	CDS	8386.0
14427	ENSMUSG00000031513	Leprotl1	8.08e-19	2.25e-17	0.061	chr8	[34140837]	[34144336 34146014 34146685]	False	CDS	2690.0
8909	ENSMUSG00000027346	Gpcpd1	1.03e-18	2.85e-17	0.072	chr2	[132540363]	[132541145 132542243]	False	CDS	2512.0
23990	ENSMUSG00000041607	Mbp	1.04e-18	2.86e-17	0.318	chr18	[82575208 82575634 82579059]	[82584112]	True	CDS	625.0
20756	ENSMUSG00000021596	Mctp1	1.05e-18	2.9e-17	0.138	chr13	[76385252 76579818]	[76641712]	True	CDS	2361.0
1021	ENSMUSG00000019775	Rgs17	1.13e-18	3.11e-17	0.059	chr10	[5862663]	[5905036 5913709 5915793 5918184 5921835 5922228]	True	CDS	14863.0
28002	ENSMUSG00000029095	Ablim2	1.17e-18	3.22e-17	0.144	chr5	[35837098 35839823]	[35841281]	True	CDS	5705.0
27851	ENSMUSG00000023353	Agap3	1.18e-18	3.25e-17	0.091	chr5	[24478138 24479790 24480349]	[24482266]	True	CDS	13024.0
18773	ENSMUSG00000020524	Gria1	1.34e-18	3.65e-17	0.156	chr11	[57309884 57309894 57310723]	[57317666]	True	CDS	1157.0
11007	ENSMUSG00000014592	Camta1	1.55e-18	4.22e-17	0.191	chr4	[151062856]	[151071426 151073988]	True	CDS	18390.0
5944	ENSMUSG00000061751	Kalrn	1.66e-18	4.52e-17	0.293	chr16	[34262820]	[34263170 34294118]	True	CDS	380.0
22436	ENSMUSG00000005262	Ufd1	1.75e-18	4.75e-17	0.075	chr16	[18814937 18814963]	[18815329]	True	CDS	3113.0
23923	ENSMUSG00000009535	Rnmt	1.85e-18	5.03e-17	0.055	chr18	[68300426 68300624 68303496 68305119]	[68305780]	True	5' UTR	7855.0
7632	ENSMUSG00000024642	Tle4	2.03e-18	5.48e-17	0.063	chr19	[14594429]	[14594538 14595462 14595590]	True	CDS	2345.0
10339	ENSMUSG00000039137	Whrn	2.15e-18	5.8e-17	0.346	chr4	[63419494]	[63429086 63431850]	True	CDS	10755.0
11582	ENSMUSG00000089809	Rasgef1b	2.2e-18	5.91e-17	0.13	chr5	[99243247]	[99252714 99377095]	True	CDS	294.0
28975	ENSMUSG00000086804	Gm43154	2.26e-18	6.05e-17	0.461	chr6	[31663761 31666490]	[31671683]	False	Non-coding	18616.0
19732	ENSMUSG00000052632	Asap2	2.7e-18	7.2e-17	0.386	chr12	[21218258 21221107]	[21224305]	False	CDS	285.0
18416	ENSMUSG00000025373	Rnf41	3.18e-18	8.45e-17	0.102	chr10	[128428704 128435569 128435585]	[128436468]	True	CDS	23764.0
32558	ENSMUSG00000023345	Poc1a	3.42e-18	9.03e-17	0.202	chr9	[106288107 106290261 106291080]	[106295141]	False	CDS	1771.0
16153	ENSMUSG00000031146	Plp2	4.18e-18	1.1e-16	0.147	chrX	[7669759]	[7670927 7671025 7671143]	False	CDS	4218.0
7211	ENSMUSG00000024500	Ppp2r2b	4.46e-18	1.17e-16	0.075	chr18	[42741194]	[42821262 42898745 42927543 43059162]	True	CDS	3872.0
26881	ENSMUSG00000036062	Phf24	5.85e-18	1.52e-16	0.295	chr4	[42916830 42917415]	[42922560]	False	5' UTR	133.0
5458	ENSMUSG00000022629	Kif21a	5.86e-18	1.52e-16	0.128	chr15	[90972716]	[90976471 90980795]	True	CDS	13084.0
1242	ENSMUSG00000020097	Sgpl1	5.88e-18	1.52e-16	0.123	chr10	[61146332]	[61147523 61147585]	True	5' UTR	14731.0
21656	ENSMUSG00000022255	Mtdh	1.05e-17	2.7e-16	0.108	chr15	[34118111 34123767]	[34131164]	True	CDS	19391.0
1992	ENSMUSG00000018848	Rars	1.1e-17	2.84e-16	0.092	chr11	[35828814]	[35832571 35833172]	True	CDS	5838.0
2350	ENSMUSG00000057054	Inca1	2.08e-17	5.31e-16	0.257	chr11	[70690553]	[70694149 70695864 70701942]	False	CDS	4637.0
20768	ENSMUSG00000087143	A830082K12Rik	2.14e-17	5.45e-16	0.093	chr13	"[78198223 78198278 78199832 78202115 78202154 78202478 78202859 78203439
 78215691]"	[78231218]	False	Non-coding	900.0
31745	ENSMUSG00000031822	Gse1	2.33e-17	5.92e-16	0.093	chr8	[120354180 120489152 120537563]	[120553584]	True	CDS	4350.0
28791	ENSMUSG00000047843	Bri3	2.54e-17	6.45e-16	0.051	chr5	[144255913 144258569]	[144264009]	False	CDS	8103.0
10205	ENSMUSG00000028444	Cntfr	2.77e-17	7.01e-16	0.336	chr4	[41686887]	[41695185 41695225 41695311 41695796]	True	5' UTR	1146.0
23930	ENSMUSG00000053477	Tcf4	3.07e-17	7.73e-16	0.107	chr18	[69520027 69521486 69521687 69521982 69522541 69563650]	[69564037]	True	CDS	9913.0
675	ENSMUSG00000079283	2310009B15Rik	3.88e-17	9.73e-16	0.118	chr1	[138853673]	[138854720 138856074 138856300 138856328 138856581]	True	CDS	3942.0
24237	ENSMUSG00000024743	Syt7	3.88e-17	9.73e-16	0.097	chr19	[10418043 10421889]	[10422785]	True	CDS	14521.0
20714	ENSMUSG00000058246	Gm10037	5.21e-17	1.3e-15	0.186	chr13	[67833872 67833891 67843445]	[67843550]	False	CDS	22526.0
14025	ENSMUSG00000030689	Ino80e	5.29e-17	1.32e-15	0.105	chr7	[126852992]	[126853489 126857226 126857676]	True	CDS	6545.0
25322	ENSMUSG00000048482	Bdnf	5.96e-17	1.48e-15	0.084	chr2	[109675340 109676313 109676396 109676644 109692775 109693910 109694218]	[109723382]	True	CDS	111.0
30989	ENSMUSG00000039057	Myo16	6.87e-17	1.7e-15	0.28	chr8	[10154247 10249724]	[10272534]	True	5' UTR	701.0
3966	ENSMUSG00000021493	Pdlim7	7.19e-17	1.78e-15	0.066	chr13	[55507881]	[55508208 55508780]	True	CDS	233.0
16579	ENSMUSG00000031431	Tsc22d3	7.38e-17	1.83e-15	0.102	chrX	[140542157]	[140542257 140542511 140542523 140542846]	True	CDS	3469.0
5129	ENSMUSG00000022425	Enpp2	7.46e-17	1.84e-15	0.106	chr15	[54919699]	[54919929 54952548]	True	CDS	251.0
28105	ENSMUSG00000037736	Limch1	8.08e-17	1.98e-15	0.131	chr5	[66974663 66993179]	[66997120]	True	CDS	9680.0
4200	ENSMUSG00000021706	Zfyve16	8.12e-17	1.99e-15	0.186	chr13	[92524339]	[92529005 92530699]	False	5' UTR	12669.0
7019	ENSMUSG00000049411	Tmem241	8.87e-17	2.17e-15	0.237	chr18	[12113473]	[12118404 12121381]	True	CDS	20747.0
31634	ENSMUSG00000104168	Gm38250	9.5e-17	2.32e-15	0.25	chr8	[105566471 105573662]	[105577464]	False	Non-coding	9820.0
19920	ENSMUSG00000021000	Mia2	9.61e-17	2.34e-15	0.06	chr12	[59147924 59149569]	[59154356]	False	CDS	19036.0
31033	ENSMUSG00000047495	Dlgap2	9.75e-17	2.37e-15	0.133	chr8	[14822696 14823616]	[14829869]	True	CDS	3600.0
4233	ENSMUSG00000021662	Arhgef28	1.07e-16	2.59e-15	0.129	chr13	[97996934]	[98016015 98029377]	True	CDS	10084.0
191	ENSMUSG00000060424	Pantr1	1.36e-16	3.28e-15	0.058	chr1	[42667004]	"[42687111 42688714 42692941 42694396 42694747 42694790 42697173 42697504
 42697758 42698585]"	True	Non-coding	562.0
11845	ENSMUSG00000029471	Camkk2	1.57e-16	3.79e-15	0.07	chr5	[122734246]	[122736988 122737433]	True	CDS	139.0
32703	ENSMUSG00000033392	Clasp2	1.64e-16	3.94e-15	0.164	chr9	[113786635 113793467 113812767]	[113813142]	True	CDS	13735.0
17264	ENSMUSG00000056211	R3hdm1	1.69e-16	4.05e-15	0.057	chr1	[128175233 128176957]	[128178883]	True	CDS	101.0
15871	ENSMUSG00000035032	Nek11	1.93e-16	4.6e-15	0.482	chr9	[105348139]	[105348542 105392849]	False	CDS	3060.0
28428	ENSMUSG00000029538	Srsf9	2.05e-16	4.88e-15	0.084	chr5	[115327500 115328705 115329143 115330029]	[115330498]	True	CDS	16136.0
3160	ENSMUSG00000004698	Hdac9	2.11e-16	5.02e-15	0.141	chr12	[34528346]	[34528600 34618124 34827637]	True	CDS	683.0
6801	ENSMUSG00000024083	Pja2	2.14e-16	5.07e-15	0.061	chr17	[64293025]	[64297724 64308622]	True	CDS	24204.0
23969	ENSMUSG00000025425	St8sia5	2.56e-16	6.07e-15	0.059	chr18	[77184972 77186226 77211764 77232601]	[77232793]	True	5' UTR	2930.0
31003	ENSMUSG00000031442	Mcf2l	2.6e-16	6.16e-15	0.111	chr8	[12916055 12916708 12948187]	[12963164]	True	CDS	15027.0
4377	ENSMUSG00000054423	Cadps	2.68e-16	6.34e-15	0.104	chr14	[12454320]	[12457683 12465859]	True	CDS	7589.0
24635	ENSMUSG00000036617	Etl4	2.85e-16	6.72e-15	0.405	chr2	[20290042 20340110]	[20358968]	False	CDS	1135.0
32483	ENSMUSG00000032356	Rasgrf1	2.98e-16	7.01e-15	0.06	chr9	[89944874 89944880]	[89950908]	False	CDS	1927.0
5440	ENSMUSG00000036529	Sbf1	3.05e-16	7.17e-15	0.079	chr15	[89306936]	[89307172 89307493]	True	CDS	6150.0
9993	ENSMUSG00000028035	Dnajb4	3.31e-16	7.76e-15	0.052	chr3	[152186984]	[152193377 152209835]	False	CDS	16981.0
4773	ENSMUSG00000054733	Msra	3.64e-16	8.48e-15	0.079	chr14	[64313756]	[64329883 64330717 64416898 64417082 64440710 64450964]	True	CDS	1471.0
21636	ENSMUSG00000022270	Retreg1	3.73e-16	8.67e-15	0.082	chr15	[25895144 25941244]	[25964224]	True	CDS	2857.0
20454	ENSMUSG00000036006	Ripor2	3.84e-16	8.91e-15	0.304	chr13	[24695703 24696597]	[24701062]	True	CDS	7819.0
20487	ENSMUSG00000038286	Bphl	4.59e-16	1.06e-14	0.088	chr13	[34044528 34046953]	[34050281]	True	CDS	10298.0
4474	ENSMUSG00000021870	Slmap	4.72e-16	1.09e-14	0.164	chr14	[26414989]	[26416203 26418113]	True	CDS	8812.0
3934	ENSMUSG00000025871	4833439L19Rik	4.83e-16	1.11e-14	0.079	chr13	[54561872]	[54564185 54564515 54565182]	True	CDS	4521.0
27043	ENSMUSG00000066113	Adamtsl1	4.86e-16	1.12e-14	0.562	chr4	[85764901 86054121]	[86087709]	True	CDS	16100.0
10356	ENSMUSG00000028399	Ptprd	4.98e-16	1.14e-14	0.266	chr4	[76099606]	[76100447 76102955]	False	CDS	406.0
25102	ENSMUSG00000027012	Dync1i2	5.31e-16	1.22e-14	0.094	chr2	[71219419 71227845]	[71228600]	True	CDS	11067.0
31765	ENSMUSG00000025316	Banp	5.92e-16	1.35e-14	0.086	chr8	[122007792 122020645]	[122024003]	True	CDS	446.0
15037	ENSMUSG00000055435	Maf	6.62e-16	1.51e-14	0.162	chr8	[115352962]	[115693132 115705755]	False	3' UTR	2222.0
4432	ENSMUSG00000021814	Anxa7	6.81e-16	1.55e-14	0.097	chr14	[20473330]	[20479284 20479780 20479895]	True	5' UTR	10539.0
8244	ENSMUSG00000038860	Garnl3	7.44e-16	1.68e-14	0.131	chr2	[33085945]	[33086357 33086779 33087082 33104849 33104853]	True	CDS	6324.0
22037	ENSMUSG00000054863	Tafa5	7.91e-16	1.78e-14	0.119	chr15	[87544604 87625487]	[87681480]	True	CDS	4069.0
23156	ENSMUSG00000073423	Zfp414	8.08e-16	1.82e-14	0.085	chr17	[33629217 33629699]	[33629797]	True	CDS	7914.0
28300	ENSMUSG00000033773	Rpap2	8.2e-16	1.84e-14	0.132	chr5	[107597595 107597861 107598086 107598304]	[107598522]	True	5' UTR	8549.0
29798	ENSMUSG00000023118	Sympk	9.24e-16	2.07e-14	0.246	chr7	[19024507 19028023]	[19028864]	True	5' UTR	16286.0
10657	ENSMUSG00000028649	Macf1	9.28e-16	2.07e-14	0.052	chr4	[123514002]	[123526464 123536202]	True	CDS	9624.0
28594	ENSMUSG00000034211	Mrps17	1.01e-15	2.26e-14	0.059	chr5	"[129715550 129715764 129715795 129715829 129715859 129715895 129715911
 129715913 129715942 129715946 129715962 129716612]"	[129716727]	True	5' UTR	13238.0
21921	ENSMUSG00000033287	Kctd17	1.06e-15	2.36e-14	0.073	chr15	[78435711 78437314 78437672]	[78438487]	True	CDS	19819.0
25285	ENSMUSG00000010911	Apip	1.11e-15	2.46e-14	0.077	chr2	[103083056 103087162]	[103088561]	True	CDS	12965.0
17919	ENSMUSG00000044475	Ascc1	1.12e-15	2.47e-14	0.149	chr10	[60002908 60003417 60003705 60003876]	[60004795]	True	5' UTR	5141.0
23974	ENSMUSG00000025429	Pstpip2	1.17e-15	2.58e-14	0.191	chr18	[77789987 77794471 77794751]	[77835125]	True	5' UTR	5725.0
32542	ENSMUSG00000032564	Cpne4	1.25e-15	2.75e-14	0.2	chr9	[104566901 104570102]	[104686425]	True	5' UTR	514.0
12778	ENSMUSG00000030315	Vgll4	1.3e-15	2.85e-14	0.147	chr6	[114864080]	[114875039 114890617]	True	CDS	2546.0
11478	ENSMUSG00000000560	Gabra2	1.31e-15	2.88e-14	0.067	chr5	[71094619]	[71094887 71094961 71095066 71095575]	True	5' UTR	298.0
18909	ENSMUSG00000046207	Pik3r6	1.42e-15	3.11e-14	0.275	chr11	[68536227 68540010]	[68543598]	False	CDS	270.0
629	ENSMUSG00000054387	Mdm4	1.56e-15	3.41e-14	0.073	chr1	[133003891]	[133004654 133009137]	True	CDS	18975.0
10515	ENSMUSG00000028559	Osbpl9	1.74e-15	3.81e-14	0.144	chr4	[109102593]	[109107881 109117895 109133744]	True	CDS	1058.0
28934	ENSMUSG00000029767	Calu	1.76e-15	3.83e-14	0.132	chr6	[29361488 29361754]	[29366040]	True	CDS	21086.0
31669	ENSMUSG00000041438	Utp4	1.85e-15	4.02e-14	0.079	chr8	[106898527 106900936]	[106904233]	False	CDS	3601.0
8103	ENSMUSG00000036281	Snapc4	2.18e-15	4.71e-14	0.075	chr2	[26370881]	[26372731 26372759]	True	CDS	5224.0
15879	ENSMUSG00000020253	Ppm1m	2.2e-15	4.74e-14	0.148	chr9	[106198225]	[106198970 106199479]	True	CDS	1701.0
23929	ENSMUSG00000053477	Tcf4	2.3e-15	4.95e-14	0.052	chr18	[69519965 69520027 69521486 69521687 69521982 69522541 69563650]	[69564034]	True	CDS	9913.0
33239	ENSMUSG00000031284	Pak3	2.64e-15	5.68e-14	0.057	chrX	[143518764 143528700 143563355 143642679 143664615 143665844 143671044]	[143693287]	True	5' UTR	2034.0
31250	ENSMUSG00000031864	Ints10	3.67e-15	7.89e-14	0.058	chr8	[68822251 68824268 68825130]	[68827277]	True	CDS	13232.0
25166	ENSMUSG00000042359	Osbpl6	3.79e-15	8.14e-14	0.301	chr2	[76568243 76569044]	[76577012]	True	CDS	21027.0
21504	ENSMUSG00000022012	Enox1	4.28e-15	9.17e-14	0.14	chr14	[77699298 77707498 77707507]	[77707600]	False	CDS	18430.0
19851	ENSMUSG00000020598	Nrcam	5.13e-15	1.09e-13	0.075	chr12	[44544896 44545436]	[44547232]	True	CDS	748.0
17982	ENSMUSG00000019944	Rhobtb1	5.21e-15	1.11e-13	0.327	chr10	[69249729 69261246]	[69266187]	True	CDS	1416.0
14418	ENSMUSG00000062991	Nrg1	6.48e-15	1.37e-13	0.306	chr8	[31849440]	[31917537 31946984 31958512]	True	CDS	6857.0
16684	ENSMUSG00000049176	Frmpd4	8.67e-15	1.83e-13	0.068	chrX	[167729136]	[167854836 167897542 168122786 168124005 168447948]	False	CDS	6799.0
32875	ENSMUSG00000025037	Maoa	9.43e-15	1.98e-13	0.174	chrX	[16658673 16659537]	[16662317]	False	CDS	7632.0
26275	ENSMUSG00000028047	Thbs3	9.55e-15	2.01e-13	0.624	chr3	[89221111 89221214]	[89221334]	True	CDS	384.0
9199	ENSMUSG00000027546	Atp9a	1.04e-14	2.19e-13	0.077	chr2	[168710977]	[168712642 168712746 168741682 168742088]	True	CDS	11428.0
25853	ENSMUSG00000006418	Rnf114	1.12e-14	2.33e-13	0.082	chr2	[167503602 167507198]	[167510876]	True	CDS	18407.0
17917	ENSMUSG00000020111	Micu1	1.15e-14	2.41e-13	0.124	chr10	[59750548 59756718 59767090]	[59768138]	True	CDS	2759.0
19577	ENSMUSG00000059248	Septin9	1.25e-14	2.61e-13	0.174	chr11	[117291037 117331854]	[117351429]	True	CDS	204.0
30213	ENSMUSG00000025326	Ube3a	1.61e-14	3.33e-13	0.108	chr7	[59229272 59229363 59229801]	[59240967]	False	5' UTR	8818.0
7042	ENSMUSG00000024304	Cdh2	1.61e-14	3.33e-13	0.154	chr18	[16590354]	[16593304 16601622]	False	CDS	7627.0
26503	ENSMUSG00000027963	Extl2	2.16e-14	4.43e-13	0.076	chr3	[116007883 116008538]	[116010622]	True	5' UTR	13157.0
2252	ENSMUSG00000033389	Arhgap44	2.16e-14	4.44e-13	0.223	chr11	[65003451]	[65005454 65008063]	True	CDS	15389.0
22746	ENSMUSG00000025616	Usp16	2.52e-14	5.16e-13	0.078	chr16	[87458743 87462141]	[87464735]	True	CDS	13977.0
28785	ENSMUSG00000075569	Rsph10b	2.53e-14	5.17e-13	0.397	chr5	[143967247 143975789]	[143977047]	False	CDS	2334.0
13928	ENSMUSG00000058420	Syt17	3.66e-14	7.43e-13	0.182	chr7	[118443137]	[118443346 118447814]	True	CDS	4780.0
19270	ENSMUSG00000001445	Mrpl10	4.22e-14	8.55e-13	0.082	chr11	[97041653 97042010]	[97044528]	False	CDS	22098.0
15894	ENSMUSG00000042210	Abhd14a	5.11e-14	1.03e-12	0.112	chr9	[106445835]	[106447371 106447531]	True	5' UTR	21617.0
12956	ENSMUSG00000030226	Lmo3	5.12e-14	1.04e-12	0.083	chr6	[138422507]	[138422636 138422729 138422917 138423315 138424527 138426313]	False	5' UTR	8254.0
11050	ENSMUSG00000029055	Plch2	5.3e-14	1.07e-12	0.288	chr4	[155009138]	[155019200 155042966]	True	CDS	1318.0
22166	ENSMUSG00000037353	Letmd1	5.46e-14	1.1e-12	0.137	chr15	[100469139 100469246]	[100469685]	True	CDS	4527.0
33356	ENSMUSG00000069049	Eif2s3y	5.8e-14	1.17e-12	0.106	chrY	[1012170 1013474 1014320]	[1014634]	True	CDS	13659.0
30203	ENSMUSG00000030451	Herc2	5.85e-14	1.17e-12	0.097	chr7	[56019118 56050303 56050483 56050487 56050530]	[56050856]	True	5' UTR	5346.0
4279	ENSMUSG00000034751	Mast4	6.57e-14	1.31e-12	0.218	chr13	[102853920]	[102905649 102953126 103025522]	True	CDS	9464.0
27113	ENSMUSG00000028524	Sgip1	7.06e-14	1.41e-12	0.185	chr4	[102918856 102921520]	[102927461]	True	CDS	4367.0
1282	ENSMUSG00000020069	Hnrnph3	7.21e-14	1.43e-12	0.053	chr10	[63018226]	[63018760 63019393]	True	CDS	4116.0
16817	ENSMUSG00000026131	Dst	7.42e-14	1.47e-12	0.097	chr1	[34299839 34301933]	[34302830]	True	CDS	16599.0
29376	ENSMUSG00000030102	Itpr1	8.92e-14	1.77e-12	0.095	chr6	[108363706 108365344]	[108369011]	True	CDS	4842.0
1283	ENSMUSG00000020069	Hnrnph3	9.05e-14	1.79e-12	0.075	chr10	[63019528]	[63023456 63023638 63023699 63023720 63023745 63024459]	False	5' UTR	4116.0
32014	ENSMUSG00000041444	Arhgap32	1.05e-13	2.06e-12	0.202	chr9	[32190062 32207436 32207650]	[32208184]	False	CDS	321.0
31221	ENSMUSG00000031644	Nek1	1.17e-13	2.3e-12	0.174	chr8	[61054623 61071835]	[61072276]	True	CDS	13141.0
12524	ENSMUSG00000063063	Ctnna2	1.22e-13	2.39e-12	0.062	chr6	[76882838]	[76902287 76915734]	True	CDS	1832.0
17562	ENSMUSG00000026495	Efcab2	1.38e-13	2.69e-12	0.097	chr1	[178437482 178437487 178449029]	[178455816]	True	CDS	14197.0
29270	ENSMUSG00000097048	1600020E01Rik	1.69e-13	3.28e-12	0.146	chr6	[86525872 86526283 86527434 86527532]	[86527891]	False	Non-coding	14927.0
10966	ENSMUSG00000055401	Fbxo6	1.73e-13	3.36e-12	0.085	chr4	[148149667]	[148151088 148151614 148151830 148151942 148152013]	True	5' UTR	8281.0
15718	ENSMUSG00000032355	Mlip	1.84e-13	3.57e-12	0.072	chr9	[77102394]	[77112974 77138350 77164765 77173959 77239392]	True	3' UTR	448.0
16721	ENSMUSG00000025915	Sgk3	1.92e-13	3.71e-12	0.14	chr1	[9798247 9827120 9848386]	[9865131]	True	5' UTR	8835.0
26874	ENSMUSG00000078747	Gm20878	1.92e-13	3.71e-12	0.12	chr4	[41941623 41941649 41941719]	[41942017]	True	CDS	2204.0
32971	ENSMUSG00000023092	Fhl1	2.29e-13	4.42e-12	0.127	chrX	[56790047 56790651 56791439]	[56791844]	True	CDS	22485.0
15447	ENSMUSG00000032064	Dixdc1	2.45e-13	4.72e-12	0.186	chr9	[50710973]	[50727786 50737644]	True	CDS	15718.0
22847	ENSMUSG00000023826	Prkn	3.06e-13	5.85e-12	0.181	chr17	[11434634 11465001]	[11492679]	False	CDS	21797.0
1863	ENSMUSG00000020176	Grb10	3.1e-13	5.93e-12	0.117	chr11	[11987675]	[12024901 12025792 12025838 12026662 12027903]	True	5' UTR	6177.0
13812	ENSMUSG00000047767	Atg16l2	3.73e-13	7.12e-12	0.106	chr7	[101293985]	[101294859 101296121]	True	CDS	5760.0
9176	ENSMUSG00000006800	Sulf2	4.03e-13	7.68e-12	0.052	chr2	[166132855]	[166141714 166154678 166154735 166154947 166155503]	True	5' UTR	7520.0
5347	ENSMUSG00000022391	Rangap1	4.08e-13	7.76e-12	0.08	chr15	[81724633]	[81729217 81729712]	True	5' UTR	2839.0
32081	ENSMUSG00000032097	Ddx6	4.11e-13	7.81e-12	0.156	chr9	[44604746 44604928 44604953 44604985 44605149 44605346]	[44607123]	False	5' UTR	9512.0
14434	ENSMUSG00000031523	Dlc1	5.13e-13	9.72e-12	0.297	chr8	[36599441]	[36613559 36732588 36763645]	True	CDS	12898.0
16432	ENSMUSG00000057421	Las1l	5.44e-13	1.03e-11	0.07	chrX	[95947074]	[95947398 95947770]	True	CDS	16728.0
4694	ENSMUSG00000022217	Emc9	5.74e-13	1.08e-11	0.052	chr14	[55581744]	[55581881 55582056 55584679]	True	CDS	3807.0
21822	ENSMUSG00000059895	Ptp4a3	5.91e-13	1.11e-11	0.067	chr15	[73724849 73725127 73725570 73730218 73747924 73748280 73748466 73750272]	[73751129]	True	CDS	12948.0
29265	ENSMUSG00000071337	Tia1	5.98e-13	1.12e-11	0.105	chr6	[86420412 86423672]	[86424345]	True	CDS	9307.0
26987	ENSMUSG00000059810	Rgs3	7.91e-13	1.48e-11	0.061	chr4	[62697333 62699814 62699895]	[62699998]	True	CDS	2633.0
16354	ENSMUSG00000002012	Pnck	8.16e-13	1.52e-11	0.091	chrX	[73659250]	[73659667 73659713 73659727 73660019]	True	5' UTR	11330.0
27937	ENSMUSG00000062761	Zfp512	8.35e-13	1.55e-11	0.146	chr5	[31452578 31453214]	[31465446]	True	CDS	15024.0
12453	ENSMUSG00000029780	Nt5c3	9.46e-13	1.76e-11	0.06	chr6	[56897830]	[56901510 56901838 56913806 56923672]	True	CDS	3224.0
26175	ENSMUSG00000027784	Ppm1l	9.99e-13	1.85e-11	0.108	chr3	[69497946 69531695]	[69549326]	False	CDS	1349.0
18678	ENSMUSG00000020366	Mapk9	1.03e-12	1.9e-11	0.098	chr11	[49873908 49874336]	[49878231]	True	CDS	17772.0
224	ENSMUSG00000043629	1700019D03Rik	1.03e-12	1.91e-11	0.057	chr1	[52925735]	[52952343 52952615 52953197 52953542 52987571]	False	5' UTR	3250.0
9338	ENSMUSG00000019528	Gyg	1.05e-12	1.94e-11	0.087	chr3	[20122865]	[20123122 20125258]	True	CDS	17389.0
28011	ENSMUSG00000029125	Stx18	1.36e-12	2.5e-11	0.081	chr5	[38039500 38092581 38102923]	[38104878]	True	CDS	5614.0
