cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	chromosome	start	end	Annotated	Region	diff_exp_rank
24424	ENSMUSG00000031565	Fgfr1	0.00201	0.00604	0.135	chr8	[25532429 25555775]	[25557731]	True	CDS	
7996	ENSMUSG00000038544	Inip	0.00248	0.00738	0.257	chr4	[59775550]	[59782254 59783728]	True	CDS	
11642	ENSMUSG00000002885	Adgre5	0.0025	0.00739	0.198	chr8	[83730258]	[83731903 83733414]	True	CDS	
21182	ENSMUSG00000028522	Mier1	0.0026	0.00762	0.176	chr4	[103115661 103118316 103119510]	[103127273]	False	5' UTR	
14697	ENSMUSG00000007850	Hnrnph1	0.00275	0.00802	0.096	chr11	[50384737 50385191]	[50385777]	True	CDS	
13641	ENSMUSG00000050565	Tor1aip2	0.00297	0.00862	0.212	chr1	[156041003 156041135]	[156051294]	True	5' UTR	
18023	ENSMUSG00000046711	Hmga1	0.00338	0.00969	0.229	chr17	[27556712 27557067]	[27559533]	True	5' UTR	
3738	ENSMUSG00000033487	Fndc3a	0.00394	0.0112	0.135	chr14	[72599143]	[72602922 72652016]	True	CDS	
12457	ENSMUSG00000032407	U2surp	0.00402	0.0114	0.093	chr9	[95495934]	[95500688 95502540]	True	CDS	
6205	ENSMUSG00000002107	Celf2	0.00423	0.012	0.157	chr2	[6553965]	[6560659 6560671]	True	CDS	
6787	ENSMUSG00000027288	Zfp106	0.00435	0.0122	0.189	chr2	[120532223]	[120533511 120545843]	True	CDS	
16118	ENSMUSG00000021361	Tmem14c	0.00459	0.0128	0.069	chr13	[41016399 41017174]	[41017706]	False	5' UTR	
11658	ENSMUSG00000001911	Nfix	0.00468	0.013	0.078	chr8	[84713858]	[84716141 84721643]	True	CDS	
9004	ENSMUSG00000029405	G3bp2	0.00472	0.013	0.093	chr5	[92073279]	[92083335 92083529]	True	5' UTR	
18057	ENSMUSG00000024011	Pi16	0.0048	0.0132	0.114	chr17	[29326363 29327634]	[29327838]	True	CDS	
7939	ENSMUSG00000078713	Tomm5	0.00501	0.0138	0.053	chr4	[45105645]	[45106839 45107913]	True	CDS	
992	ENSMUSG00000020107	Anapc16	0.00511	0.014	0.087	chr10	[59990908]	[59996448 60002956]	True	CDS	
13174	ENSMUSG00000037447	Arid5a	0.00546	0.0148	0.22	chr1	[36316328 36317663]	[36318084]	True	CDS	
12226	ENSMUSG00000061559	Wdr61	0.00548	0.0148	0.147	chr9	[54731438]	[54734369 54734475]	True	5' UTR	
13537	ENSMUSG00000052688	Rab7b	0.00569	0.0153	0.132	chr1	[131698632 131705722]	[131711620]	True	CDS	
23681	ENSMUSG00000003423	Pih1d1	0.006	0.0161	0.152	chr7	[45154421 45154541]	[45156306]	True	CDS	
9693	ENSMUSG00000004980	Hnrnpa2b1	0.00604	0.0161	0.074	chr6	[51464212]	[51464428 51465179]	True	CDS	
20658	ENSMUSG00000068823	Csde1	0.00615	0.0163	0.104	chr3	[103040043 103040534]	[103041145]	True	CDS	
8537	ENSMUSG00000055401	Fbxo6	0.00626	0.0166	0.11	chr4	[148149667]	[148151614 148151830 148151942 148152013]	True	5' UTR	
21042	ENSMUSG00000028341	Nr4a3	0.00633	0.0167	0.11	chr4	[48049129 48050006]	[48051246]	True	CDS	
5042	ENSMUSG00000061613	U2af1	0.00633	0.0167	0.052	chr17	[31651713]	[31652502 31654979]	True	CDS	
11520	ENSMUSG00000070003	Ssbp4	0.00637	0.0167	0.107	chr8	[70599758]	[70599840 70600396]	True	CDS	
12867	ENSMUSG00000002010	Idh3g	0.00697	0.0181	0.086	chrX	[73782104]	[73782298 73782675]	True	CDS	
21091	ENSMUSG00000066152	Slc31a2	0.00702	0.0182	0.13	chr4	[62292699 62296077]	[62296975]	False	CDS	
18714	ENSMUSG00000024610	Cd74	0.00705	0.0182	0.07	chr18	[60810419 60811486]	[60811859]	True	CDS	
19954	ENSMUSG00000027303	Ptpra	0.00724	0.0185	0.101	chr2	[130504336 130509857]	[130517731]	True	CDS	
17355	ENSMUSG00000046434	Hnrnpa1	0.00812	0.0207	0.058	chr15	[103242719 103243081]	[103243625]	True	CDS	
16687	ENSMUSG00000002325	Irf9	0.00892	0.0226	0.157	chr14	[55604244 55604554]	[55605052]	True	CDS	
1147	ENSMUSG00000035673	Sbno2	0.00905	0.0228	0.207	chr10	[80072519]	[80075228 80082615]	True	CDS	
18448	ENSMUSG00000062691	Cebpzos	0.00916	0.023	0.158	chr17	[78916526 78916694]	[78918357]	True	5' UTR	
23858	ENSMUSG00000039361	Picalm	0.00976	0.0243	0.132	chr7	[90191754 90194297]	[90195655]	True	CDS	
18766	ENSMUSG00000053477	Tcf4	0.00979	0.0243	0.125	chr18	[69564685 69593585]	[69633577]	True	CDS	
9044	ENSMUSG00000029319	Coq2	0.00991	0.0245	0.133	chr5	[100663702]	[100667892 100673989]	True	CDS	
18381	ENSMUSG00000035678	Tnfsf9	0.0103	0.0253	0.116	chr17	[57105861 57106287]	[57107041]	False	CDS	
8410	ENSMUSG00000046671	Mtfr1l	0.0108	0.0265	0.172	chr4	[134532753]	[134534905 134535082 134535250]	True	5' UTR	
14963	ENSMUSG00000040483	Xaf1	0.0111	0.0268	0.12	chr11	[72303463 72306653]	[72308607]	True	CDS	
17255	ENSMUSG00000064210	Ano6	0.0116	0.028	0.128	chr15	[95791057 95830707]	[95864225]	True	CDS	
14240	ENSMUSG00000035011	Zbtb7a	0.0119	0.0288	0.128	chr10	[81136660 81136700 81138071]	[81143962]	True	5' UTR	
19707	ENSMUSG00000059005	Hnrnpa3	0.0123	0.0295	0.129	chr2	[75659324 75659390]	[75661466]	True	CDS	
18025	ENSMUSG00000046711	Hmga1	0.0123	0.0296	0.186	chr17	[27559671 27559704]	[27560928]	True	CDS	
1612	ENSMUSG00000042032	Mat2b	0.0134	0.0321	0.089	chr11	[40687796]	[40692478 40694803]	True	CDS	
6134	ENSMUSG00000084957	Bbip1	0.0138	0.0329	0.117	chr19	[53943580]	[53944156 53944417]	True	5' UTR	
2567	ENSMUSG00000044573	Acp1	0.0145	0.0343	0.125	chr12	[30897807]	[30904718 30904870]	True	CDS	
10958	ENSMUSG00000030766	Arhgap17	0.0159	0.0376	0.208	chr7	[123292206]	[123294472 123296410]	True	CDS	
23503	ENSMUSG00000015149	Sirt2	0.0171	0.0403	0.101	chr7	[28766868 28767679]	[28771811]	True	CDS	
3231	ENSMUSG00000021585	Cast	0.0179	0.0419	0.082	chr13	[74798719]	[74807819 74808436]	True	CDS	
6530	ENSMUSG00000061136	Prpf40a	0.018	0.042	0.116	chr2	[53190101]	[53191023 53191149]	True	CDS	
17021	ENSMUSG00000072501	Phf20l1	0.0194	0.045	0.164	chr15	[66597448 66597755]	[66604027]	True	CDS	
13927	ENSMUSG00000019854	Reps1	0.0198	0.0457	0.185	chr10	[18104276 18107749]	[18114399]	True	CDS	
3106	ENSMUSG00000025871	4833439L19Rik	0.0203	0.0467	0.146	chr13	[54561872]	[54564185 54565182]	True	CDS	
9003	ENSMUSG00000029405	G3bp2	0.0204	0.0467	0.078	chr5	[92058071]	[92063337 92064325]	True	CDS	
3104	ENSMUSG00000025871	4833439L19Rik	0.0207	0.0473	0.103	chr13	[54556652]	[54559198 54565182]	True	CDS	
2313	ENSMUSG00000020719	Ddx5	0.021	0.0477	0.172	chr11	[106788460]	[106788699 106789016]	True	5' UTR	
5225	ENSMUSG00000023942	Slc29a1	0.0212	0.0482	0.107	chr17	[45592262]	[45593332 45595482]	True	5' UTR	
17539	ENSMUSG00000022884	Eif4a2	0.0213	0.0483	0.112	chr16	[23111897 23112458 23112462]	[23113167]	False	CDS	
20013	ENSMUSG00000002728	Naa20	0.022	0.0497	0.064	chr2	[145911764 145911794]	[145912393]	True	CDS	
