cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	chromosome	start	end	Annotated	Region	diff_exp_rank
14618	ENSMUSG00000020458	Rtn4	1.03e-08	1.39e-07	0.229	chr11	[29693694 29718883]	[29733633]	True	CDS	
1261	ENSMUSG00000047638	Nr1h4	1.17e-08	1.57e-07	0.061	chr10	[89498418]	[89506508 89516437]	True	CDS	
22748	ENSMUSG00000071506	Tmem139	1.18e-08	1.58e-07	0.204	chr6	[42262027 42262476]	[42263244]	False	5' UTR	
19148	ENSMUSG00000025019	Lcor	1.2e-08	1.59e-07	0.168	chr19	[41482784 41483299]	[41483527]	True	5' UTR	
26041	ENSMUSG00000031438	Rnf128	1.29e-08	1.71e-07	0.109	chrX	[139563884 139611290]	[139642286]	True	CDS	
15303	ENSMUSG00000034757	Tmub2	1.3e-08	1.72e-07	0.171	chr11	[102285089 102285719]	[102287308]	True	CDS	
8473	ENSMUSG00000028755	Cda	1.36e-08	1.79e-07	0.073	chr4	[138343565]	[138351184 138367790]	False	CDS	
10873	ENSMUSG00000031024	Denn2b	1.44e-08	1.89e-07	0.375	chr7	[109570112]	[109602555 109616298]	True	5' UTR	
18668	ENSMUSG00000060450	Rnf14	1.72e-08	2.25e-07	0.126	chr18	[38300485 38314804]	[38316525]	True	CDS	
7788	ENSMUSG00000055436	Srsf11	1.75e-08	2.28e-07	0.064	chr3	[158022951]	[158023243 158024123 158026725]	True	CDS	
11515	ENSMUSG00000055553	Kxd1	2.47e-08	3.21e-07	0.091	chr8	[70520062]	[70523063 70523178 70527645]	True	CDS	
15583	ENSMUSG00000037669	Ldah	2.67e-08	3.44e-07	0.057	chr12	[8208193 8208205 8216705]	[8220600]	False	5' UTR	
13388	ENSMUSG00000026150	Mff	2.7e-08	3.47e-07	0.06	chr1	[82727337 82728239]	[82729216]	True	5' UTR	
3381	ENSMUSG00000053453	Thoc7	2.74e-08	3.51e-07	0.09	chr14	[13954657]	[13957062 13957460 13957480 13957554 13961185]	True	CDS	
19617	ENSMUSG00000026991	Pkp4	2.91e-08	3.71e-07	0.43	chr2	[59311914 59314404]	[59318512]	True	CDS	
9693	ENSMUSG00000004980	Hnrnpa2b1	3.02e-08	3.83e-07	0.084	chr6	[51464212]	[51464428 51465179]	True	CDS	
3292	ENSMUSG00000009470	Tnpo1	3.37e-08	4.23e-07	0.24	chr13	[98890791]	[98890927 98926251]	True	CDS	
25846	ENSMUSG00000025862	Stag2	3.53e-08	4.39e-07	0.145	chrX	[42149686 42150292 42150835]	[42201855]	True	5' UTR	
25461	ENSMUSG00000034252	Senp6	3.56e-08	4.41e-07	0.181	chr9	[80093642 80098907]	[80103694]	True	CDS	
23084	ENSMUSG00000042079	Hnrnpf	3.58e-08	4.42e-07	0.058	chr6	[117906840 117907209 117907880 117907919 117917072]	[117917470]	True	5' UTR	
11441	ENSMUSG00000004319	Clcn3	4.01e-08	4.94e-07	0.135	chr8	[60913176]	[60914753 60919340]	True	CDS	
20750	ENSMUSG00000028121	Bcar3	4.43e-08	5.43e-07	0.169	chr3	[122511323 122512266]	[122512351]	True	CDS	
10684	ENSMUSG00000101970	1810026B05Rik	4.81e-08	5.88e-07	0.178	chr7	[73555921]	[73557775 73558039]	True	Non-coding	
3231	ENSMUSG00000021585	Cast	4.99e-08	6.05e-07	0.146	chr13	[74798719]	[74807819 74808436]	True	CDS	
20165	ENSMUSG00000039849	Pcif1	4.99e-08	6.05e-07	0.094	chr2	[164879490 164879662 164880099]	[164882775]	True	5' UTR	
3499	ENSMUSG00000021905	Dph3	5e-08	6.05e-07	0.054	chr14	[32083247]	[32084907 32085410]	True	CDS	
18210	ENSMUSG00000091705	H2-Q2	5.02e-08	6.05e-07	0.105	chr17	[35345487 35345709]	[35345844]	False	CDS	
24015	ENSMUSG00000030759	Far1	5.14e-08	6.18e-07	0.127	chr7	[113553814 113554289]	[113561376]	True	CDS	
5503	ENSMUSG00000024331	Dsc2	5.55e-08	6.64e-07	0.168	chr18	[20032404]	[20032490 20033062]	True	CDS	
11833	ENSMUSG00000031729	Ist1	5.56e-08	6.64e-07	0.07	chr8	[109675425]	[109675643 109676758 109677486]	True	CDS	
7492	ENSMUSG00000005625	Psmd4	7.34e-08	8.74e-07	0.089	chr3	[95033765]	[95033909 95033918]	True	CDS	
12521	ENSMUSG00000032570	Atp2c1	9.24e-08	1.09e-06	0.199	chr9	[105470148]	[105494415 105494893 105521040]	True	CDS	
7186	ENSMUSG00000040374	Pex2	1.01e-07	1.19e-06	0.15	chr3	[5561765]	[5562669 5563165]	True	5' UTR	
12508	ENSMUSG00000032534	Cep63	1.07e-07	1.24e-06	0.298	chr9	[102619761]	[102621696 102625904 102626263]	False	CDS	
10738	ENSMUSG00000039405	Prss23	1.07e-07	1.24e-06	0.199	chr7	[89510871]	[89517447 89518024 89518107]	True	5' UTR	
1875	ENSMUSG00000078812	Eif5a	1.17e-07	1.35e-06	0.222	chr11	[69920435]	[69920801 69921163]	True	5' UTR	
5899	ENSMUSG00000118346	Tmem179b	1.19e-07	1.37e-06	0.126	chr19	[8773107]	[8773290 8773505 8774335]	True	CDS	
920	ENSMUSG00000039697	Ncoa7	1.29e-07	1.48e-06	0.137	chr10	[30647652]	[30647967 30648445]	True	CDS	
2273	ENSMUSG00000034255	Arhgap27	1.72e-07	1.95e-06	0.216	chr11	[103340405]	[103356265 103360247]	True	CDS	
9256	ENSMUSG00000029394	Cdk2ap1	1.89e-07	2.13e-06	0.05	chr5	[124350173]	[124352200 124354317]	True	CDS	
552	ENSMUSG00000056220	Pla2g4a	2.06e-07	2.3e-06	0.289	chr1	[149922137]	[149922244 149932658]	True	CDS	
25450	ENSMUSG00000009828	Cilk1	2.07e-07	2.3e-06	0.225	chr9	[78109482 78113456 78118471]	[78124956]	False	5' UTR	
180	ENSMUSG00000026034	Clk1	2.08e-07	2.31e-06	0.053	chr1	[58414685]	[58417013 58417267]	True	CDS	
2426	ENSMUSG00000025572	Tmc6	2.61e-07	2.88e-06	0.217	chr11	[117779292]	[117779544 117779994 117780536 117780910]	False	5' UTR	
23029	ENSMUSG00000030264	Thumpd3	2.67e-07	2.93e-06	0.173	chr6	[113046391 113046460 113046850]	[113047415]	True	5' UTR	
2114	ENSMUSG00000038909	Kat7	2.85e-07	3.11e-06	0.159	chr11	[95306197]	[95309537 95310035]	True	CDS	
12475	ENSMUSG00000043587	Pxylp1	2.95e-07	3.22e-06	0.26	chr9	[96856500]	[96883535 96889359 96891078]	False	5' UTR	
6562	ENSMUSG00000026970	Rbms1	3.62e-07	3.91e-06	0.26	chr2	[60842473]	[60881118 60962691]	True	CDS	
14728	ENSMUSG00000018899	Irf1	3.74e-07	4e-06	0.095	chr11	[53770279 53770623 53770692 53770758]	[53771284]	True	5' UTR	
24801	ENSMUSG00000031785	Adgrg1	3.86e-07	4.12e-06	0.165	chr8	[94974897 94977418]	[95002439]	True	5' UTR	
779	ENSMUSG00000046836	Brox	3.97e-07	4.22e-06	0.193	chr1	[183294865]	[183296903 183297182]	True	5' UTR	
12371	ENSMUSG00000032217	Rnf111	4.05e-07	4.29e-06	0.281	chr9	[70476669]	[70502940 70503459]	True	5' UTR	
17428	ENSMUSG00000022681	Ntan1	4.53e-07	4.78e-06	0.164	chr16	[13819437 13826905 13826986]	[13827060]	True	CDS	
5322	ENSMUSG00000045019	Acer1	4.92e-07	5.15e-06	0.059	chr17	[56959240]	[56979667 56981989]	False	CDS	
19066	ENSMUSG00000024921	Smarca2	4.92e-07	5.15e-06	0.215	chr19	[26720948 26749948]	[26751824]	True	CDS	
12867	ENSMUSG00000002010	Idh3g	5.82e-07	6.03e-06	0.067	chrX	[73782104]	[73782298 73782675]	True	CDS	
21588	ENSMUSG00000028919	Arhgef19	6.95e-07	7.12e-06	0.371	chr4	[141240745 141243011]	[141244818]	True	5' UTR	
5462	ENSMUSG00000041225	Arhgap12	7.06e-07	7.22e-06	0.215	chr18	[6052924]	[6056979 6057517 6061847]	True	CDS	
19356	ENSMUSG00000026781	Acbd5	7.13e-07	7.25e-06	0.177	chr2	[23068287 23069285]	[23069451]	True	5' UTR	
19236	ENSMUSG00000025076	Casp7	7.74e-07	7.85e-06	0.164	chr19	[56396947 56397318]	[56404416]	False	5' UTR	
6528	ENSMUSG00000061136	Prpf40a	8.11e-07	8.17e-06	0.125	chr2	[53157918]	[53159263 53159558]	False	CDS	
25150	ENSMUSG00000041444	Arhgap32	8.32e-07	8.37e-06	0.072	chr9	[32208266 32224588]	[32239262]	True	CDS	
16387	ENSMUSG00000021699	Pde4d	8.47e-07	8.49e-06	0.213	chr13	[109260946 109686221]	[109740387]	True	CDS	
5244	ENSMUSG00000023971	Rrp36	8.96e-07	8.94e-06	0.139	chr17	[46670186]	[46672336 46672525 46674197]	True	CDS	
13088	ENSMUSG00000031358	Msl3	1.11e-06	1.1e-05	0.151	chrX	[168671891]	[168672263 168673728]	True	CDS	
15917	ENSMUSG00000021111	Papola	1.64e-06	1.61e-05	0.066	chr12	[105829278 105833163]	[105834710]	True	CDS	
22886	ENSMUSG00000072999	Gm15401	1.78e-06	1.74e-05	0.202	chr6	[72631158 72632959]	[72636322]	False	Non-coding	
17556	ENSMUSG00000038084	Opa1	1.8e-06	1.75e-05	0.202	chr16	[29589749 29597697]	[29602212]	True	CDS	
1835	ENSMUSG00000020910	Adprm	1.92e-06	1.86e-05	0.117	chr11	[67042108]	[67051681 67052535]	True	5' UTR	
20035	ENSMUSG00000032802	Srxn1	2.02e-06	1.95e-05	0.076	chr2	[152105739 152105948]	[152108989]	True	CDS	
25838	ENSMUSG00000000355	Mcts1	2.29e-06	2.19e-05	0.067	chrX	[38600779 38602082]	[38602576]	True	CDS	
6158	ENSMUSG00000025085	Ablim1	2.31e-06	2.2e-05	0.163	chr19	[57083604]	[57118752 57132862]	True	CDS	
9196	ENSMUSG00000042726	Trafd1	2.33e-06	2.21e-05	0.252	chr5	[121384105]	[121385309 121385525]	True	5' UTR	
9721	ENSMUSG00000029780	Nt5c3	2.72e-06	2.57e-05	0.144	chr6	[56892889]	[56897775 56901838 56923672]	True	CDS	
15788	ENSMUSG00000021134	Srsf5	3.31e-06	3.1e-05	0.064	chr12	[80945669 80945673 80945799]	[80946576]	True	5' UTR	
12402	ENSMUSG00000042688	Mapk6	3.34e-06	3.12e-05	0.184	chr9	[75398752]	[75409202 75409863]	True	5' UTR	
19359	ENSMUSG00000026775	Yme1l1	3.66e-06	3.41e-05	0.06	chr2	[23155715 23156732]	[23160192]	False	5' UTR	
18725	ENSMUSG00000024576	Csnk1a1	4.03e-06	3.75e-05	0.112	chr18	[61580452 61580488]	[61587426]	True	CDS	
25104	ENSMUSG00000033335	Dnm2	4.11e-06	3.81e-05	0.097	chr9	[21479038 21480546]	[21481333]	True	CDS	
18884	ENSMUSG00000024911	Fibp	4.24e-06	3.93e-05	0.083	chr19	[5463305 5463326]	[5463604]	True	CDS	
8537	ENSMUSG00000055401	Fbxo6	4.46e-06	4.1e-05	0.119	chr4	[148149667]	[148151614 148151830 148151942 148152013]	True	5' UTR	
11994	ENSMUSG00000031938	4931406C07Rik	5.31e-06	4.84e-05	0.095	chr9	[15301514]	[15301592 15306037]	False	5' UTR	
13875	ENSMUSG00000026639	Lamb3	5.62e-06	5.11e-05	0.167	chr1	[193302031 193302142]	[193303488]	False	5' UTR	
392	ENSMUSG00000034088	Hdlbp	5.67e-06	5.15e-05	0.141	chr1	[93442251]	[93445580 93478207 93478713]	True	5' UTR	
8993	ENSMUSG00000029370	Rassf6	6.82e-06	6.14e-05	0.214	chr5	[90631607]	[90636072 90639573 90640387 90640570 90640582]	False	5' UTR	
4818	ENSMUSG00000060475	Wtap	7.25e-06	6.49e-05	0.174	chr17	[12985954]	[12992077 12992309]	True	5' UTR	
23858	ENSMUSG00000039361	Picalm	7.26e-06	6.49e-05	0.178	chr7	[90191754 90194297]	[90195655]	True	CDS	
2419	ENSMUSG00000034120	Srsf2	7.6e-06	6.77e-05	0.059	chr11	[116850962]	[116851052 116851648 116852021]	True	3' UTR	
21291	ENSMUSG00000033423	Eri3	7.64e-06	6.79e-05	0.056	chr4	[117589158 117590172]	[117593071]	False	CDS	
14438	ENSMUSG00000040054	Baz2a	8.18e-06	7.24e-05	0.186	chr10	[128096524 128097061]	[128108894]	False	CDS	
20518	ENSMUSG00000074466	Gm15417	8.29e-06	7.32e-05	0.127	chr3	[89392303 89392507 89394394 89396083]	[89397959]	True	Non-coding	
22319	ENSMUSG00000029462	Vps29	8.36e-06	7.37e-05	0.056	chr5	[122354477 122356806]	[122360013]	True	CDS	
15681	ENSMUSG00000035133	Arhgap5	8.61e-06	7.51e-05	0.133	chr12	[52504049 52504388]	[52516079]	False	5' UTR	
21554	ENSMUSG00000028759	Hp1bp3	8.63e-06	7.51e-05	0.101	chr4	[138216741 138216800 138217295 138219837]	[138221526]	True	5' UTR	
22791	ENSMUSG00000029815	Malsu1	8.69e-06	7.54e-05	0.069	chr6	[49074104 49075265]	[49082845]	True	CDS	
11171	ENSMUSG00000025497	Cdhr5	9.4e-06	8.12e-05	0.062	chr7	[141270018]	[141271517 141272101]	True	CDS	
3300	ENSMUSG00000021638	Ocln	9.6e-06	8.28e-05	0.142	chr13	[100541185]	[100552387 100552416 100552564]	True	5' UTR	
22967	ENSMUSG00000033174	Mgll	9.91e-06	8.53e-05	0.224	chr6	[88809447 88813964]	[88818574]	True	CDS	
15609	ENSMUSG00000071379	Hpcal1	9.95e-06	8.54e-05	0.092	chr12	[17691047 17767300]	[17786147]	True	5' UTR	
14444	ENSMUSG00000025369	Smarcc2	1.04e-05	8.91e-05	0.13	chr10	[128459438 128459796]	[128461352]	True	CDS	
3047	ENSMUSG00000021432	Slc35b3	1.1e-05	9.31e-05	0.14	chr13	[38955937]	[38960163 38960410 38960432 38960613]	True	CDS	
13640	ENSMUSG00000050565	Tor1aip2	1.11e-05	9.37e-05	0.233	chr1	[156035921 156036092 156041003]	[156041075]	False	5' UTR	
20969	ENSMUSG00000028437	Ubap1	1.17e-05	9.85e-05	0.065	chr4	[41379871 41387358]	[41388096]	True	CDS	
14342	ENSMUSG00000019907	Ppp1r12a	1.2e-05	0.0001	0.195	chr10	[108251945 108252925]	[108253325]	True	CDS	
5687	ENSMUSG00000062526	Mppe1	1.21e-05	0.000101	0.127	chr18	[67244048]	[67245106 67245382]	True	5' UTR	
16161	ENSMUSG00000062248	Cks2	1.23e-05	0.000102	0.053	chr13	[51645472 51645508 51646095]	[51649585]	False	CDS	
3391	ENSMUSG00000021786	Oxsm	1.24e-05	0.000104	0.302	chr14	[16242799]	[16243290 16249477]	True	5' UTR	
4684	ENSMUSG00000022747	St3gal6	1.56e-05	0.000127	0.262	chr16	[58507615]	[58523076 58523317 58523502 58523927 58524124]	True	5' UTR	
2567	ENSMUSG00000044573	Acp1	1.75e-05	0.000141	0.093	chr12	[30897807]	[30904718 30904870]	True	CDS	
11483	ENSMUSG00000036180	Gatad2a	1.97e-05	0.000158	0.133	chr8	[69950755]	[69974090 69995943]	True	5' UTR	
17375	ENSMUSG00000022517	Mgrn1	1.97e-05	0.000158	0.129	chr16	[4924533 4926375]	[4927675]	True	CDS	
2696	ENSMUSG00000059436	Max	1.97e-05	0.000158	0.056	chr12	[76938756]	[76939414 76939430 76939967]	True	CDS	
7340	ENSMUSG00000034109	Golim4	2.08e-05	0.000167	0.115	chr3	[75898133]	[75902401 75903247]	True	CDS	
1815	ENSMUSG00000018501	Ncor1	2.19e-05	0.000174	0.107	chr11	[62401268]	[62403436 62403799]	True	CDS	
4716	ENSMUSG00000022892	App	2.2e-05	0.000175	0.088	chr16	[84965771]	[84971408 84978064]	True	CDS	
26052	ENSMUSG00000047045	Tmem164	2.28e-05	0.00018	0.273	chrX	[142681557 142681940]	[142682291]	True	5' UTR	
13554	ENSMUSG00000046062	Ppp1r15b	2.3e-05	0.000181	0.152	chr1	[133131911 133133616]	[133136663]	True	CDS	
11382	ENSMUSG00000045636	Mtus1	2.33e-05	0.000184	0.232	chr8	[41015455]	[41016531 41022380]	True	CDS	
16906	ENSMUSG00000022201	Zfr	2.36e-05	0.000185	0.114	chr15	[12118339 12135291]	[12136396]	True	CDS	
10355	ENSMUSG00000054499	Dedd2	2.43e-05	0.00019	0.081	chr7	[25203932]	[25205808 25211149]	False	CDS	
23952	ENSMUSG00000030990	Pgap2	2.44e-05	0.000191	0.056	chr7	[102210592 102222802 102223151 102223298]	[102223379]	True	CDS	
3738	ENSMUSG00000033487	Fndc3a	2.5e-05	0.000194	0.133	chr14	[72599143]	[72602922 72652016]	True	CDS	
5514	ENSMUSG00000051469	Zfp24	2.56e-05	0.000199	0.251	chr18	[24018169]	[24019832 24020218 24020712]	True	5' UTR	
19187	ENSMUSG00000025227	Mfsd13a	2.58e-05	0.0002	0.169	chr19	[46369334 46372108]	[46372182]	True	CDS	
18410	ENSMUSG00000024044	Epb41l3	2.93e-05	0.000226	0.11	chr17	[69287338 69287729]	[69288851]	True	CDS	
12171	ENSMUSG00000034908	Sidt2	2.94e-05	0.000226	0.179	chr9	[45945785]	[45946506 45946745]	True	CDS	
25345	ENSMUSG00000034485	Uaca	3.09e-05	0.000237	0.148	chr9	[60794693 60813886]	[60840840]	False	CDS	
23878	ENSMUSG00000030774	Pak1	3.53e-05	0.000269	0.145	chr7	[97788975 97831059 97843142]	[97854436]	False	5' UTR	
21027	ENSMUSG00000035649	Zcchc7	3.74e-05	0.000283	0.247	chr4	[44908487 44924268]	[44925975]	False	CDS	
7396	ENSMUSG00000028064	Sema4a	3.76e-05	0.000284	0.068	chr3	[88454847]	[88455080 88455548 88456134]	True	5' UTR	
17144	ENSMUSG00000042428	Mgat3	3.79e-05	0.000286	0.26	chr15	[80192391 80193319]	[80210973]	False	5' UTR	
8129	ENSMUSG00000028559	Osbpl9	3.92e-05	0.000295	0.145	chr4	[109087486]	[109091661 109098503]	True	CDS	
3223	ENSMUSG00000021576	Pdcd6	4.07e-05	0.000305	0.063	chr13	[74305651]	[74309684 74309690]	True	CDS	
20904	ENSMUSG00000028211	Trp53inp1	4.27e-05	0.000319	0.231	chr4	[11165448 11167935]	[11169710]	True	CDS	
23664	ENSMUSG00000003184	Irf3	4.33e-05	0.000323	0.05	chr7	[45000817 45001023]	[45001673]	True	CDS	
8423	ENSMUSG00000028803	Nipal3	4.67e-05	0.000347	0.138	chr4	[135491283]	[135494430 135494723]	True	5' UTR	
23051	ENSMUSG00000030281	Il17rc	4.75e-05	0.000352	0.062	chr6	[113474273 113474598]	[113476399]	True	CDS	
8582	ENSMUSG00000039759	Thap3	4.92e-05	0.000363	0.098	chr4	[151983353]	[151983635 151985669]	True	CDS	
8050	ENSMUSG00000028496	Mllt3	5.08e-05	0.000373	0.269	chr4	[87794012]	[87806211 87840682]	True	CDS	
16392	ENSMUSG00000021759	Plpp1	5.52e-05	0.000405	0.151	chr13	[112801267 112835014 112851555]	[112856746]	True	CDS	
88	ENSMUSG00000026090	2010300C02Rik	5.61e-05	0.00041	0.198	chr1	[37644641]	[37665422 37719570]	False	5' UTR	
13814	ENSMUSG00000026519	Tmem63a	5.87e-05	0.000427	0.165	chr1	[180942511 180942560 180945985 180945998]	[180946566]	True	5' UTR	
25811	ENSMUSG00000001924	Uba1	5.93e-05	0.00043	0.092	chrX	[20658527 20663126]	[20668449]	True	5' UTR	
17584	ENSMUSG00000014075	Tctex1d2	6.52e-05	0.000469	0.152	chr16	[32422954 32425311]	[32426858]	True	CDS	
8410	ENSMUSG00000046671	Mtfr1l	6.76e-05	0.000485	0.067	chr4	[134532753]	[134534905 134535082 134535250]	True	5' UTR	
13518	ENSMUSG00000056211	R3hdm1	6.78e-05	0.000486	0.103	chr1	[128153400 128162859]	[128167893]	True	CDS	
21246	ENSMUSG00000085399	Foxd2os	6.95e-05	0.000495	0.153	chr4	[114916311 114920556 114921277]	[114921769]	False	Non-coding	
1086	ENSMUSG00000000902	Smarcb1	7.39e-05	0.000524	0.112	chr10	[75915194]	[75916773 75916800]	True	CDS	
21771	ENSMUSG00000029004	Kmt2e	7.42e-05	0.000525	0.093	chr5	[23434784 23446599]	[23450152]	True	5' UTR	
17146	ENSMUSG00000047888	Tnrc6b	7.6e-05	0.000537	0.138	chr15	[80784807 80798805]	[80858681]	True	CDS	
2136	ENSMUSG00000038615	Nfe2l1	8.03e-05	0.000562	0.108	chr11	[96828224]	[96829411 96829819]	True	5' UTR	
2857	ENSMUSG00000021266	Wars	8.09e-05	0.000565	0.055	chr12	[108888549]	[108893160 108894069]	True	5' UTR	
1778	ENSMUSG00000020538	Srebf1	8.42e-05	0.000586	0.204	chr11	[60207258]	[60210336 60220453]	True	CDS	
19499	ENSMUSG00000039205	Ciz1	8.87e-05	0.000616	0.241	chr2	[32363159 32363299 32363657]	[32363805]	True	5' UTR	
4144	ENSMUSG00000016664	Pacsin2	9.34e-05	0.000647	0.053	chr15	[83402000]	[83432664 83452867 83464459]	True	5' UTR	
6001	ENSMUSG00000040451	Sgms1	9.63e-05	0.000666	0.215	chr19	[32289632]	[32323037 32351945]	True	5' UTR	
11854	ENSMUSG00000031955	Bcar1	9.66e-05	0.000666	0.152	chr8	[111721332]	[111732039 111743689]	True	CDS	
12433	ENSMUSG00000032265	Tent5a	9.69e-05	0.000667	0.073	chr9	[85326806]	[85326988 85327043]	True	CDS	
17621	ENSMUSG00000022906	Parp9	9.75e-05	0.00067	0.201	chr16	[35939061 35939207]	[35941033]	True	5' UTR	
24265	ENSMUSG00000038618	Rassf7	9.85e-05	0.000675	0.083	chr7	[141215941 141216112 141216260]	[141216721]	True	5' UTR	
20842	ENSMUSG00000036873	2410004B18Rik	9.9e-05	0.000676	0.126	chr3	[145938329 145938670]	[145938898]	True	CDS	
19682	ENSMUSG00000027012	Dync1i2	9.9e-05	0.000676	0.085	chr2	[71211846 71212075]	[71214439]	True	5' UTR	
5419	ENSMUSG00000117485	Gm19696	9.99e-05	0.000681	0.172	chr17	[84134585]	[84134837 84135352]	False	Non-coding	
13443	ENSMUSG00000034343	Ube2f	0.00011	0.000748	0.066	chr1	[91250438 91253828]	[91254260]	True	5' UTR	
18532	ENSMUSG00000041238	Rbbp8	0.000112	0.000759	0.07	chr18	[11657693 11657974]	[11660735]	True	5' UTR	
10285	ENSMUSG00000030403	Vasp	0.000118	0.000797	0.091	chr7	[19264826]	[19266368 19271514]	True	CDS	
17427	ENSMUSG00000086550	Pla2g10os	0.000119	0.000803	0.173	chr16	[13729920 13731353]	[13737491]	False	Non-coding	
12408	ENSMUSG00000032357	Tinag	0.000124	0.000834	0.083	chr9	[77001762]	[77005630 77005634]	False	CDS	
8919	ENSMUSG00000070780	Rbm47	0.000128	0.00086	0.151	chr5	[66097789]	[66150516 66151539]	True	5' UTR	
23192	ENSMUSG00000072704	Smim10l1	0.000133	0.00089	0.261	chr6	[133105606 133107983]	[133110793]	False	CDS	
24454	ENSMUSG00000031585	Gtf2e2	0.000135	0.000905	0.184	chr8	[33731989 33732130]	[33735734]	True	5' UTR	
3579	ENSMUSG00000035953	Pip4p1	0.000136	0.000906	0.114	chr14	[50930325]	[50930613 50930634]	True	CDS	
19214	ENSMUSG00000025026	Add3	0.000146	0.000967	0.119	chr19	[53140715 53143090]	[53216801]	True	5' UTR	
22675	ENSMUSG00000029767	Calu	0.000146	0.00097	0.132	chr6	[29361488 29361754]	[29366040]	True	CDS	
13373	ENSMUSG00000033021	Gmppa	0.000147	0.000971	0.127	chr1	[75436012 75436313]	[75436778]	True	5' UTR	
15701	ENSMUSG00000021000	Mia2	0.000154	0.00102	0.052	chr12	[59137787 59144771]	[59146336]	True	CDS	
8130	ENSMUSG00000028559	Osbpl9	0.000156	0.00103	0.147	chr4	[109102593]	[109117895 109133744]	True	CDS	
11878	ENSMUSG00000031835	Mbtps1	0.00017	0.00111	0.086	chr8	[119547886]	[119549558 119558390 119558646]	True	5' UTR	
3045	ENSMUSG00000021432	Slc35b3	0.000173	0.00112	0.058	chr13	[38944655]	[38951770 38954109]	False	CDS	
8797	ENSMUSG00000054280	Prr14l	0.000194	0.00125	0.221	chr5	[32835689]	[32844044 32854093]	True	CDS	
1055	ENSMUSG00000019947	Arid5b	0.000196	0.00126	0.093	chr10	[68135107]	[68136486 68186026]	True	CDS	
14322	ENSMUSG00000101517	4732465J04Rik	0.000201	0.00129	0.217	chr10	[95780627 95783984 95789867]	[95791684]	True	Non-coding	
13913	ENSMUSG00000019810	Fuca2	0.000203	0.00131	0.066	chr10	[13514807 13514864 13514875]	[13515117]	False	CDS	
6773	ENSMUSG00000074912	Gm14207	0.000212	0.00136	0.195	chr2	[119321667]	[119325168 119325499]	False	Non-coding	
20258	ENSMUSG00000000826	Dnajc5	0.000219	0.00139	0.146	chr2	[181548842 181549001]	[181549273]	True	CDS	
18977	ENSMUSG00000010110	Stx5a	0.000227	0.00144	0.06	chr19	[8741576 8742122 8742155]	[8742254]	True	5' UTR	
20404	ENSMUSG00000027763	Mbnl1	0.000248	0.00156	0.207	chr3	[60613521 60614737]	[60615620]	True	CDS	
25172	ENSMUSG00000001943	Vsig2	0.000254	0.0016	0.071	chr9	[37540502 37541486]	[37542355]	False	CDS	
12473	ENSMUSG00000040433	Zbtb38	0.000265	0.00166	0.143	chr9	[96689030]	[96718210 96751302]	False	5' UTR	
8168	ENSMUSG00000055900	Tmem69	0.000271	0.00169	0.201	chr4	[116554904]	[116555873 116556911]	False	5' UTR	
13198	ENSMUSG00000026087	Mrpl30	0.000275	0.00172	0.053	chr1	[37890585 37893024]	[37893939]	True	5' UTR	
15896	ENSMUSG00000064215	Ifi27	0.000281	0.00175	0.091	chr12	[103436683 103437525]	[103437676]	True	CDS	
21895	ENSMUSG00000029106	Add1	0.000286	0.00177	0.079	chr5	[34628514 34629173]	[34630470]	True	CDS	
25313	ENSMUSG00000055720	Ubl7	0.000305	0.00188	0.068	chr9	[57911008 57911060 57911172 57911826]	[57912638]	True	5' UTR	
13379	ENSMUSG00000032908	Sgpp2	0.000318	0.00195	0.063	chr1	[78310173 78310503]	[78360071]	False	5' UTR	
8098	ENSMUSG00000034853	Acot11	0.000324	0.00199	0.284	chr4	[106771557]	[106799684 106804906]	True	CDS	
2743	ENSMUSG00000042507	Elmsan1	0.000338	0.00207	0.292	chr12	[84174424]	[84193499 84218775]	True	5' UTR	
9820	ENSMUSG00000030008	Pradc1	0.000338	0.00207	0.216	chr6	[85448592]	[85451113 85451757]	True	CDS	
10548	ENSMUSG00000008140	Emc10	0.000358	0.00218	0.058	chr7	[44490971]	[44491163 44491955]	True	CDS	
5317	ENSMUSG00000054723	Vmac	0.000365	0.00221	0.188	chr17	[56715818]	[56716634 56717598]	True	CDS	
7230	ENSMUSG00000027684	Mecom	0.000386	0.00233	0.2	chr3	[30009898]	[30012542 30048143 30237978]	False	CDS	
3062	ENSMUSG00000021368	Tbc1d7	0.000403	0.00242	0.214	chr13	[43169948]	[43171309 43171329]	True	5' UTR	
1115	ENSMUSG00000001211	Agpat3	0.000407	0.00244	0.125	chr10	[78329337]	[78351627 78352213]	True	5' UTR	
15439	ENSMUSG00000020782	Llgl2	0.000415	0.00248	0.05	chr11	[115854576 115854860]	[115855063]	True	CDS	
6266	ENSMUSG00000058835	Abi1	0.000435	0.0026	0.077	chr2	[22946762]	[22950184 22953435 22957018]	True	CDS	
16626	ENSMUSG00000021843	Ktn1	0.000465	0.00275	0.235	chr14	[47726310 47726555]	[47730340]	True	CDS	
3598	ENSMUSG00000105703	Gm43305	0.000483	0.00283	0.101	chr14	[54293534]	[54295881 54297281]	False	Non-coding	
22147	ENSMUSG00000029310	Nudt9	0.000488	0.00286	0.064	chr5	[104046839 104047147]	[104050578]	True	5' UTR	
